geoNameId	name	featureCode	countryCode	adminCode1	adminCode2	timeZoneId	latitude	longitude	iata	icao	cityId	cityName	isActive
6300606	Bauru Airport	AIRP	BR	27	null	America/Sao_Paulo	-22.34504	-49.0538	BAU	SBBU	3470279	Bauru	1
6300607	Boa Vista, Boa Vista Intl	AIRP	BR	null	null	America/Boa_Vista	2.84631	-60.69007	BVB	SBBV	3664980	Boa Vista	1
6300608	Barra do Garças Airport	AIRP	BR	null	null	America/Cuiaba	-15.86134	-52.38889	BPG	SBBW	3470709	Barra do Garças	1
6300609	Cachimbo	AIRP	BR	null	null	America/Cuiaba	-9.33394	-54.96542	null	SBCC	3404478	Cachimbo	1
6300610	Campo Grande Aeroporto	AIRP	BR	null	null	America/Campo_Grande	-20.46867	-54.6725	CGR	SBCG	3467747	Campo Grande	1
6300611	Maranhao / Carolina Airport	AIRP	BR	null	null	America/Araguaina	-7.32044	-47.45867	CLN	SBCI	3402724	Carolina	1
6300612	Carajas / Maraba	AIRP	BR	null	null	America/Araguaina	-6.11781	-50.00347	CKS	SBCJ	6316757	Canaã dos Carajás	1
6300613	Porto Alegre	AIRP	BR	null	null	America/Sao_Paulo	-29.94594	-51.14437	QNS	SBCO	3452925	Porto Alegre	1
6300614	Campos	AIRP	BR	21	null	America/Sao_Paulo	-21.69833	-41.30167	CAW	SBCP	6316751	Campos dos Goytacazes	1
6300615	Corumba	AIRP	BR	null	null	America/Campo_Grande	-19.01193	-57.67305	CMG	SBCR	3465342	Corumbá	1
6300616	Caravelas	AIRP	BR	null	null	America/Bahia	-17.65228	-39.25307	CRQ	SBCV	3466980	Caravelas	1
6300617	Cuiaba Aeroporto	AIRP	BR	null	null	America/Cuiaba	-15.65293	-56.11672	CGB	SBCY	3465038	Cuiabá	1
6300618	Cruzeiro Do Sul	AIRP	BR	null	null	America/Eirunepe	-7.59991	-72.76949	CZS	SBCZ	3664464	Cruzeiro do Sul	1
6300619	Presidente Prudente Airport	AIRP	BR	null	null	America/Sao_Paulo	-22.17506	-51.42464	PPB	SBDN	3452324	Presidente Prudente	1
6300620	Eduardo Gomes International Airport	AIRP	BR	null	null	America/Manaus	-3.03861	-60.04972	MAO	SBEG	3663517	Manaus	1
6300621	Jacareacanga	AIRP	BR	null	null	America/Manaus	-6.23316	-57.77687	JCR	SBEK	3397763	Jacareacanga	1
6300622	S. P. Aldeia Aerodrome	AIRP	BR	null	null	America/Sao_Paulo	-22.81287	-42.09263	null	SBES	3448351	São Pedro da Aldeia	1
6300623	Foz Do Iguacu Aeroporto	AIRP	BR	18	null	America/Sao_Paulo	-25.59615	-54.48721	IGU	SBFI	3463030	Foz do Iguaçu	1
6300624	Florianopolis Aeroporto	AIRP	BR	null	null	America/Sao_Paulo	-27.67049	-48.54718	FLN	SBFL	3463237	Florianópolis	1
6300625	Fernando de Noronha Airport	AIRP	BR	null	null	America/Noronha	-3.85493	-32.42334	FEN	SBFN	6317136	Fernando de Noronha (Distrito Estadual)	1
6300628	Goiania Aeroporto	AIRP	BR	null	null	America/Sao_Paulo	-16.63203	-49.22069	GYN	SBGO	3462377	Goiânia	1
6300629	Guarulhos Airport	AIRP	BR	27	null	America/Sao_Paulo	-23.43057	-46.48101	GRU	SBGR	3448439	São Paulo	1
6300630	Guaratingueta	AIRP	BR	null	null	America/Sao_Paulo	-22.79161	-45.20478	GUJ	SBGW	3461859	Guaratinguetá	1
6300631	Altamira	AIRP	BR	null	null	America/Manaus	-3.25391	-52.25398	ATM	SBHT	3407882	Altamira	1
6300632	Itaituba	AIRP	BR	null	null	America/Manaus	-4.24234	-56.00067	ITB	SBIH	3397967	Itaituba	1
6300633	Ilheus Aeroporto	AIRP	BR	null	null	America/Bahia	-14.81667	-39.03333	IOS	SBIL	3461408	Ilhéus	1
6300634	Imperatriz	AIRP	BR	null	null	America/Araguaina	-5.53129	-47.46005	IMP	SBIZ	3398269	Imperatriz	1
6300635	Joao Pessoa	AIRP	BR	null	null	America/Recife	-7.14838	-34.95068	JPA	SBJP	3397277	João Pessoa	1
6300636	Campina Grande	AIRP	BR	null	null	America/Recife	-7.26992	-35.89636	CPV	SBKG	3403642	Campina Grande	1
6300637	Campinas Aeroporto	AIRP	BR	27	null	America/Sao_Paulo	-23.00738	-47.13452	VCP	SBKP	3467865	Campinas	1
6300638	Londrina Aeroporto	AIRP	BR	18	null	America/Sao_Paulo	-23.33362	-51.13007	LDB	SBLO	3458449	Londrina	1
6300639	Bom Jesus Da Lapa	AIRP	BR	null	null	America/Bahia	-13.26209	-43.40811	LAZ	SBLP	3469437	Bom Jesus da Lapa	1
6300640	Maraba	AIRP	BR	null	null	America/Araguaina	-5.36859	-49.13802	MAB	SBMA	3395503	Marabá	1
6300641	Macaé Airport	AIRP	BR	21	null	America/Sao_Paulo	-22.34303	-41.76603	MEA	SBME	3458266	Macaé	1
6300642	Maringa	AIRP	BR	null	null	America/Sao_Paulo	-23.47639	-52.01641	MGF	SBMG	3457671	Maringá	1
6300643	Montes Claros	AIRP	BR	null	null	America/Bahia	-16.70692	-43.8189	MOC	SBMK	3456814	Montes Claros	1
6300644	Maceio Aeroporto	AIRP	BR	null	null	America/Maceio	-9.51081	-35.79168	MCZ	SBMO	3395981	Maceió	1
6300645	Macapa	AIRP	BR	null	null	America/Belem	0.05066	-51.07218	MCP	SBMQ	3396016	Macapá	1
6300646	Mocoro / 17 Rosado	AIRP	BR	null	null	America/Fortaleza	-5.20192	-37.36435	MVF	SBMS	3394682	Mossoró	1
6300647	Marte Civ / Mil	AIRP	BR	27	null	America/Sao_Paulo	-23.50912	-46.63775	SAO	SBMT	3448439	São Paulo	1
6300648	Manicore	AIRP	BR	null	null	America/Manaus	-5.81138	-61.27832	MNX	SBMY	3663503	Manicoré	1
6300650	Oiapoque	AIRP	BR	null	null	America/Belem	3.85549	-51.79687	OYK	SBOI	3393758	Oiapoque	1
6300651	Parnaiba Aeroporto	AIRP	BR	null	null	America/Fortaleza	-2.89375	-41.73196	PHB	SBPB	3393001	Parnaíba	1
6300652	Pocos De Caldas	AIRP	BR	null	null	America/Sao_Paulo	-21.84301	-46.56792	POO	SBPC	3453303	Poços de Caldas	1
6300653	Passo Fundo	AIRP	BR	null	null	America/Sao_Paulo	-28.24399	-52.32656	PFB	SBPF	3454857	Passo Fundo	1
6300654	Paranagua	AIRP	BR	null	null	America/Sao_Paulo	-25.51667	-48.51667	PNG	SBPG	3455070	Paranaguá	1
6300655	Pelotas	AIRP	BR	23	null	America/Sao_Paulo	-31.71835	-52.32769	PET	SBPK	3454244	Pelotas	1
6300656	Petrolina	AIRP	BR	null	null	America/Bahia	-9.36241	-40.5691	PNZ	SBPL	3392242	Petrolina	1
6300657	Porto Nacional Aeroporto	AIRP	BR	null	null	America/Araguaina	-10.71942	-48.39974	PNB	SBPN	3452711	Porto Nacional	1
6300658	Ponta Pora Intl	AIRP	BR	null	null	America/Campo_Grande	-22.54964	-55.70261	PMG	SBPP	3453150	Ponta Porã	1
6300659	Porto Seguro	AIRP	BR	null	null	America/Bahia	-16.43864	-39.08092	BPS	SBPS	3452640	Porto Seguro	1
6300660	Porto Velho Aeroporto	AIRP	BR	null	null	America/Porto_Velho	-8.70929	-63.90228	PVH	SBPV	3662762	Porto Velho	1
6300661	Vitoria Da Conquista	AIRP	BR	null	null	America/Bahia	-14.86276	-40.86311	VDC	SBQV	3444914	Vitória da Conquista	1
6300662	Rio Branco	AIRP	BR	null	null	America/Rio_Branco	-9.86916	-67.89407	RBR	SBRB	3662574	Rio Branco	1
6300663	Recife Aeroporto	AIRP	BR	null	null	America/Recife	-8.12679	-34.92304	REC	SBRF	3390760	Recife	1
6300664	Santos Dumont Airport	AIRP	BR	21	3304557	America/Sao_Paulo	-22.91046	-43.16313	SDU	SBRJ	3451190	Rio de Janeiro	1
6300665	Leite Lopes Airport	AIRP	BR	null	null	America/Sao_Paulo	-21.13417	-47.77419	RAO	SBRP	3451328	Ribeirão Preto	1
6300667	Sao Carlos	AIRP	BR	null	null	America/Sao_Paulo	-22.01667	-47.88333	QSC	SBSA	3449319	São Carlos	1
6300668	Rio De Janeiro-Santa Cruz Ab	AIRP	BR	null	null	America/Sao_Paulo	-22.93235	-43.71909	null	SBSC	7537426	Loteamento São Miguel	1
6300669	Sao Jose Dos Campo	AIRP	BR	27	null	America/Sao_Paulo	-23.22817	-45.86274	SJK	SBSJ	3448636	São José dos Campos	1
6300670	Sao Luiz Aeroporto	AIRP	BR	null	null	America/Belem	-2.58536	-44.23414	SLZ	SBSL	3388368	São Luís	1
6300671	Aeroporto de Santa Maria	AIRP	BR	23	4316907	America/Sao_Paulo	-29.71136	-53.68815	RIA	SBSM	3450083	Santa Maria	1
6300672	Santarem-Aeroporto	AIRP	BR	null	null	America/Manaus	-2.42243	-54.79279	STM	SBSN	3389353	Santarém	1
6300673	Santos Aeroporto	AIRP	BR	null	null	America/Sao_Paulo	-23.92521	-46.2875	SSZ	SBST	3445142	Vicente de Carvalho	1
6300674	Salvador Aeroporto	AIRP	BR	null	null	America/Bahia	-12.91099	-38.33104	SSA	SBSV	3450554	Salvador	1
6300676	Tefe	AIRP	BR	null	null	America/Manaus	-3.38294	-64.72406	TFF	SBTF	3661944	Tefé	1
6300677	Tarauaca	AIRP	BR	null	null	America/Eirunepe	-8.15526	-70.78327	TRQ	SBTK	3661980	Tarauacá	1
6300678	Tabatinga	AIRP	BR	null	null	America/Porto_Velho	-4.25567	-69.93583	TBT	SBTT	3662075	Tabatinga	1
6300679	Tucurui	AIRP	BR	null	null	America/Belem	-3.78601	-49.72027	TUR	SBTU	3385935	Tucuruí	1
6300680	Sao Gabriel Da Cachoeira	AIRP	BR	null	null	America/Boa_Vista	-0.14842	-66.98559	SJL	SBUA	3662342	São Gabriel da Cachoeira	1
6300681	Paulo Afonso	AIRP	BR	null	null	America/Maceio	-9.40088	-38.25058	PAV	SBUF	3392734	Paulo Afonso	1
6300682	Uberlandia	AIRP	BR	15	3170206	America/Sao_Paulo	-18.88284	-48.22559	UDI	SBUL	3445831	Uberlândia	1
6300683	Uberaba	AIRP	BR	15	3170107	America/Sao_Paulo	-19.765	-47.96478	UBA	SBUR	3445839	Uberaba	1
6300684	Vilhena Aeroporto	AIRP	BR	null	null	America/Cuiaba	-12.69438	-60.09827	BVH	SBVH	3924679	Vilhena	1
6300685	Eurico de Aguiar Salles Airport	AIRP	BR	null	null	America/Sao_Paulo	-20.25806	-40.28639	VIX	SBVT	3444924	Vitória	1
6300687	Iauarete	AIRP	BR	null	null	America/Boa_Vista	0.6075	-69.18584	null	SBYA	3665720	Yavaraté	1
6300688	Pirassununga	AIRP	BR	null	null	America/Sao_Paulo	-21.98456	-47.33476	QPS	SBYS	3453639	Pirassununga	1
6300689	Arica	AIRP	CL	null	null	America/Santiago	-18.34853	-70.33874	ARI	SCAR	3899361	Arica	1
6300690	Balmaceda Airport	AIRP	CL	null	null	America/Santiago	-45.91606	-71.68948	BBA	SCBA	3898880	Balmaceda	1
6300691	Chile Chico	AIRP	CL	null	null	America/Santiago	-46.58334	-71.6874	CCH	SCCC	3895113	Chile Chico	1
6300693	Punta Arenas	AIRP	CL	null	null	America/Santiago	-53.00264	-70.85459	PUQ	SCCI	3874787	Punta Arenas	1
6300694	Coyhaique Teniente Vidal	AIRP	CL	null	null	America/Santiago	-45.59421	-72.10613	GXQ	SCCY	3894426	Coihaique	1
6300695	Iquique / Diego Arac	AIRP	CL	null	null	America/Santiago	-20.53522	-70.18128	IQQ	SCDA	3887127	Iquique	1
6300697	Quintero Santiago	AIRP	CL	null	null	America/Santiago	-32.79021	-71.52171	null	SCER	3873983	Quintero	1
6300699	Copiapo	AIRP	CL	null	null	America/Santiago	-27.3	-70.41667	CPO	SCHA	3893656	Copiapó	1
6300700	Cochrane	AIRP	CL	null	null	America/Santiago	-47.24385	-72.58842	LGR	SCHR	3894483	Cochrane	1
6300701	Curico	AIRP	CL	null	null	America/Santiago	-34.96667	-71.23333	ZCQ	SCIC	3892870	Curicó	1
6300702	Concepcion	AIRP	CL	null	null	America/Santiago	-36.77265	-73.06311	CCP	SCIE	3893894	Concepción	1
6300704	Vallenar	AIRP	CL	null	null	America/Santiago	-28.5964	-70.756	VLR	SCLL	3868633	Vallenar	1
6300705	Chanaral	AIRP	CL	null	null	America/Santiago	-26.33254	-70.60731	CNR	SCRA	3895554	Chañaral	1
6300706	La Serena	AIRP	CL	null	null	America/Santiago	-29.91623	-71.19952	LSC	SCSE	3887059	Islón	1
6300707	Temuco	AIRP	CL	null	null	America/Santiago	-38.76682	-72.6371	ZCO	SCTC	3870011	Temuco	1
6300708	Valdivia	AIRP	CL	null	null	America/Santiago	-39.64996	-73.08611	ZAL	SCVD	3868707	Valdivia	1
6300709	Ambato / Chachoan	AIRP	EC	null	null	America/Guayaquil	-1.21207	-78.57464	ATF	SEAM	3660689	Ambato	1
6300710	Bahia De Caraquez	AIRP	EC	null	null	America/Guayaquil	-0.58333	-80.4	BHA	SEBC	3651282	San Vicente	1
6300711	Cuenca / Mariscal Lamar	AIRP	EC	null	null	America/Guayaquil	-2.88947	-78.9844	CUE	SECU	3658666	Cuenca	1
6300712	Esmeraldas-Tachina	AIRP	EC	09	null	America/Guayaquil	0.97428	-79.62687	ESM	SEES	3746331	Las Piedras	1
6300713	Guayaquil / Simon Bolivar	AIRP	EC	null	null	America/Guayaquil	-2.15742	-79.88356	GYE	SEGU	3657509	Guayaquil	1
6300714	Ibarra / Atahualpa	AIRP	EC	null	null	America/Guayaquil	0.33842	-78.13642	null	SEIB	3655673	Ibarra	1
6300715	Catamayo / Camilo Ponce Enriquez	AIRP	EC	null	null	America/Guayaquil	-4	-79.36667	LOH	SELO	3659599	Catamayo	1
6300716	Cotopaxi International Airport	AIRP	EC	null	null	America/Guayaquil	-0.90683	-78.61576	LTX	SELT	3654870	Latacunga	1
6300718	Machala / General M. Serrano	AIRP	EC	null	null	America/Guayaquil	-3.2689	-79.96157	MCH	SEMH	3654533	Machala	1
6300719	Manta	AIRP	EC	null	null	America/Guayaquil	-0.94608	-80.67881	MEC	SEMT	3654410	Manta	1
6300720	Pastaza / Rio Amazonas	AIRP	EC	null	null	America/Guayaquil	-1.5	-78.05	PTZ	SEPA	3651138	Shell	1
6300721	Quito / Mariscal Sucre	AIRP	EC	null	null	America/Guayaquil	-0.14114	-78.48821	UIO	SEQU	3652462	Quito	1
6300722	General Ulpiano Paez Airport	AIRP	EC	null	null	America/Guayaquil	-2.20499	-80.98888	SNC	SESA	3652100	Salinas	1
6300723	San Cristóbal Airport	AIRP	EC	null	null	Pacific/Galapagos	-0.91021	-89.61745	SCY	SEST	3651949	San Cristóbal	1
6300724	Tiputini	AIRP	EC	null	null	America/Guayaquil	-0.78333	-75.51667	TPN	SETI	3650626	Tiputini	1
6300725	Tulcan / El Rosal	AIRP	EC	null	null	America/Guayaquil	0.80951	-77.70806	TUA	SETU	3650472	Tulcán	1
6300726	Port Stanley Airport	AIRP	FK	null	null	Atlantic/Stanley	-51.68567	-57.77764	PSY	SFAL	3426691	Stanley	1
6300727	Asuncion / Aeropuerto	AIRP	PY	null	null	America/Asuncion	-25.23985	-57.51913	ASU	SGAS	3439389	Asunción	1
6300728	Concepcion	AIRP	PY	null	null	America/Asuncion	-23.44175	-57.42712	CIO	SGCO	3438834	Concepción	1
6300729	Encarnacion	AIRP	PY	null	null	America/Asuncion	-27.31667	-55.83333	ENO	SGEN	3439390	Assetadero	1
6300730	Aeropuerto Guarany	AIRP	PY	null	null	America/Asuncion	-25.4555	-54.84359	AGT	SGES	3439101	Ciudad del Este	1
6300731	Mariscal Estigarribia	AIRP	PY	null	null	America/Asuncion	-22.04499	-60.62169	ESG	SGME	3867236	Mariscal Estigarribia	1
6300733	Armenia / El Eden	AIRP	CO	null	null	America/Bogota	4.45278	-75.76645	AXM	SKAR	3689560	Armenia	1
6300734	Puerto Asis	AIRP	CO	null	null	America/Bogota	0.50523	-76.50084	PUU	SKAS	3671549	Puerto Asís	1
6300735	Palonegro International Airport	AIRP	CO	null	null	America/Bogota	7.1265	-73.18478	BGA	SKBG	3688465	Bucaramanga	1
6300736	El Dorado International Airport	AIRP	CO	null	null	America/Bogota	4.70159	-74.14695	BOG	SKBO	3688689	Bogotá	1
6300738	Buenaventura	AIRP	CO	null	null	America/Bogota	3.81963	-76.98977	BUN	SKBU	3688451	Buenaventura	1
6300739	Cucuta / Camilo Daza	AIRP	CO	null	null	America/Bogota	7.92757	-72.51155	CUC	SKCC	3685533	Cúcuta	1
6300741	Cali / Alfonso Bonillaaragon	AIRP	CO	null	null	America/Bogota	3.54322	-76.38158	CLO	SKCL	3687925	Santiago de Cali	1
6300742	Yariguíes Airport	AIRP	CO	null	null	America/Bogota	7.02433	-73.8068	EJA	SKEJ	3689169	Barrancabermeja	1
6300743	Perales Airport	AIRP	CO	null	null	America/Bogota	4.42161	-75.1333	IBE	SKIB	3680656	Ibagué	1
6300744	Apartado / Los Cedros	AIRP	CO	null	null	America/Bogota	7.81196	-76.71643	APO	SKLC	3666041	Vijagual	1
6300745	Alfredo Vásquez Cobo International Airport	AIRP	CO	null	null	America/Bogota	-4.19355	-69.94316	LET	SKLT	3676623	Leticia	1
6300746	Medellin / Olaya Herrera	AIRP	CO	null	null	America/Bogota	6.21996	-75.59052	EOH	SKMD	3674962	Medellín	1
6300747	Los Garzones Airport	AIRP	CO	null	null	America/Bogota	8.82374	-75.82583	MTR	SKMR	3674453	Montería	1
6300748	Mitu	AIRP	CO	null	null	America/Bogota	1.25366	-70.23388	MVP	SKMU	3674676	Mitú	1
6300749	Benito Salas Airport	AIRP	CO	null	null	America/Bogota	2.95015	-75.294	NVA	SKNV	3673899	Neiva	1
6300750	Puerto Carreno / A. Guauquea	AIRP	CO	null	null	America/Bogota	6.18472	-67.49316	PCR	SKPC	3671519	Puerto Carreño	1
6300751	Pereira / Matecana	AIRP	CO	null	null	America/Bogota	4.81268	-75.73952	PEI	SKPE	3672486	Pereira	1
6300752	Popayan / Guillermo	AIRP	CO	null	null	America/Bogota	2.4544	-76.60932	PPN	SKPP	3671916	Popayán	1
6300753	Pasto / Antonio Narin	AIRP	CO	null	null	America/Bogota	1.39625	-77.29148	PSO	SKPS	3672778	Pasto	1
6300754	El Embrujo Airport	AIRP	CO	null	null	America/Bogota	13.35694	-81.35833	PVA	SKPV	3682788	El Valle	1
6300755	José María Córdova International Airport	AIRP	CO	null	null	America/Bogota	6.16454	-75.42312	MDE	SKRG	3670730	Rionegro	1
6300756	Almirante Padilla Airport	AIRP	CO	null	null	America/Bogota	11.52622	-72.92596	RCH	SKRH	3670745	Riohacha	1
6300758	Simón Bolívar International Airport	AIRP	CO	null	null	America/Bogota	11.11965	-74.23065	SMR	SKSM	3671786	Pozo Colorado	1
6300759	San Andres Isla / Sesquicentenario	AIRP	CO	null	null	America/Bogota	12.58359	-81.71119	ADZ	SKSP	3670218	San Andrés	1
6300761	El Caraño Airport	AIRP	CO	null	null	America/Bogota	5.69076	-76.64118	UIB	SKUI	3671116	Quibdó	1
6300762	Valledupar / Alfonso Lopez	AIRP	CO	null	null	America/Bogota	10.43504	-73.24951	VUP	SKVP	3666304	Valledupar	1
6300763	Villavicencio / Vanguardia	AIRP	CO	null	null	America/Bogota	4.16788	-73.61376	VVC	SKVV	3665900	Villavicencio	1
6300764	Apolo	AIRP	BO	null	null	America/La_Paz	-14.73333	-68.5	APB	SLAP	3914109	Ipuni	1
6300765	Ascencion De Guarayos	AIRP	BO	null	null	America/La_Paz	-15.71667	-63.1	ASC	SLAS	3923644	Ascensión	1
6300766	Camiri	AIRP	BO	null	null	America/La_Paz	-20	-63.53333	CAM	SLCA	3922414	Camiri	1
6300769	Cobija	AIRP	BO	null	null	America/La_Paz	-11.04044	-68.78297	CIJ	SLCO	3919998	Cobija	1
6300770	Concepcion	AIRP	BO	null	null	America/La_Paz	-16.15	-62.01667	CEP	SLCP	3919353	Concepción	1
6300771	El Trompillo Airport	AIRP	BO	null	null	America/La_Paz	-17.81158	-63.17148	SRZ	SLET	3904906	Santa Cruz de la Sierra	1
6300772	Guayaramerin	AIRP	BO	null	null	America/La_Paz	-10.81667	-65.35	GYA	SLGY	3915350	Guayaramerín	1
6300773	San Jose De Chiquitos	AIRP	BO	null	null	America/La_Paz	-17.8	-60.73333	SJS	SLJE	3924499	Agua Caliente	1
6300774	San Joaquin	AIRP	BO	null	null	America/La_Paz	-13.06667	-64.81667	SJB	SLJO	3905610	San Joaquín	1
6300775	San Javier	AIRP	BO	null	null	America/La_Paz	-16.26667	-62.46667	SJV	SLJV	3905621	San Javier	1
6300777	Magdalena	AIRP	BO	null	null	America/La_Paz	-13.33333	-64.11667	MGD	SLMG	3915491	Guachara	1
6300778	Oruro Airport	AIRP	BO	null	null	America/La_Paz	-17.96259	-67.07624	ORU	SLOR	3909234	Oruro	1
6300779	Potosi	AIRP	BO	null	null	America/La_Paz	-19.54307	-65.72371	POI	SLPO	3907584	Potosí	1
6300780	Puerto Suarez	AIRP	BO	null	null	America/La_Paz	-18.97528	-57.82059	PSZ	SLPS	3444199	Puerto Suárez	1
6300781	Robore	AIRP	BO	null	null	America/La_Paz	-18.31667	-59.76667	RBO	SLRB	3444176	Roboré	1
6300782	Riberalta	AIRP	BO	null	null	America/La_Paz	-11	-66.11667	RIB	SLRI	3904624	San Vicente	1
6300783	Rurrenabaque	AIRP	BO	03	null	America/La_Paz	-14.42737	-67.50069	RBQ	SLRQ	3908387	Paso	1
6300784	Reyes	AIRP	BO	null	null	America/La_Paz	-14.31667	-67.38333	REY	SLRY	3906478	Reyes	1
6300785	Santa Ana	AIRP	BO	null	null	America/La_Paz	-13.76221	-65.43516	SBL	SLSA	3905007	Santa Ana de Yacuma	1
6300786	San Borja	AIRP	BO	null	null	America/La_Paz	-14.86667	-66.86667	SRJ	SLSB	3905739	San Felipe	1
6300787	San Ignacio De Velasco	AIRP	BO	null	null	America/La_Paz	-16.38333	-60.96667	SNG	SLSI	3905658	San Ignacio de Velasco	1
6300788	San Ignacio De Moxos	AIRP	BO	null	null	America/La_Paz	-14.91667	-65.6	SNM	SLSM	3908528	Paraíso	1
6300789	Sucre	AIRP	BO	null	null	America/La_Paz	-19.00708	-65.28875	SRE	SLSU	3903987	Sucre	1
6300790	Tarija	AIRP	BO	null	null	America/La_Paz	-21.55574	-64.70132	TJA	SLTJ	3903320	Tarija	1
6300791	Trinidad	AIRP	BO	null	null	America/La_Paz	-14.81874	-64.91802	TDD	SLTR	3902377	Trinidad	1
6300792	Villamontes	AIRP	BO	null	null	America/La_Paz	-21.25523	-63.40561	VLM	SLVM	3901547	Villamontes	1
6300793	Viru-Viru	AIRP	BO	null	null	America/La_Paz	-17.64476	-63.13536	VVI	SLVR	3904906	Santa Cruz de la Sierra	1
6300794	Yacuiba Airport	AIRP	BO	null	null	America/La_Paz	-21.96092	-63.65167	BYC	SLYA	3901178	Yacuiba	1
6300795	Johan A. Pengel	AIRP	SR	null	null	America/Paramaribo	5.45283	-55.18778	PBM	SMJP	3382670	Zanderij	1
6300798	Atalaya	AIRP	PE	null	null	America/Lima	-10.72912	-73.7665	null	SPAY	3964227	Atalaya	1
6300799	Pucallpa	AIRP	PE	null	null	America/Lima	-8.37794	-74.5743	PCL	SPCL	3693345	Pucallpa	1
6300801	Tingo Maria	AIRP	PE	null	null	America/Lima	-9.13333	-75.95	TGI	SPGM	3691348	Tingo María	1
6300803	Ayacucho	AIRP	PE	null	null	America/Lima	-13.15482	-74.20442	AYP	SPHO	3947019	Ayacucho	1
6300804	Andahuayla	AIRP	PE	null	null	America/Lima	-13.70641	-73.35038	ANS	SPHY	3947740	Andahuaylas	1
6300805	Anta Huaraz	AIRP	PE	02	null	America/Lima	-9.34744	-77.59839	ATA	SPHZ	3699617	Anta	1
6300807	Rioja	AIRP	PE	null	null	America/Lima	-6.06786	-77.15998	RIJ	SPJA	3692863	Rioja	1
6300808	Juanjui	AIRP	PE	null	null	America/Lima	-7.1691	-76.72856	JJI	SPJI	3696057	Juanjuí	1
6300809	Aeropuerto Internacional Inca Manco Cápac	AIRP	PE	null	null	America/Lima	-15.4671	-70.15817	JUL	SPJL	3937513	Juliaca	1
6300810	San Juan	AIRP	PE	null	null	America/Lima	-15.38333	-75.16667	SJA	SPJN	3929520	San Juan	1
6300811	Cajamarca	AIRP	PE	null	null	America/Lima	-7.13918	-78.4894	CJA	SPJR	3699088	Cajamarca	1
6300812	Tumbes	AIRP	PE	null	null	America/Lima	-3.55253	-80.38136	TBP	SPME	3691148	Tumbes	1
6300813	Yurimaguas	AIRP	PE	null	null	America/Lima	-5.89377	-76.11821	YMS	SPMS	3690654	Yurimaguas	1
6300814	Huanuco	AIRP	PE	null	null	America/Lima	-9.87881	-76.2048	HUU	SPNC	3696417	Huánuco	1
6300815	Chachapoyas	AIRP	PE	null	null	America/Lima	-6.20181	-77.85606	CHH	SPPY	3698540	Chachapoyas	1
6300816	Iquitos	AIRP	PE	null	null	America/Lima	-3.78474	-73.30881	IQT	SPQT	3696183	Iquitos	1
6300817	Arequipa	AIRP	PE	null	null	America/Lima	-16.34107	-71.58308	AQP	SPQU	3947322	Arequipa	1
6300818	Trujillo	AIRP	PE	null	null	America/Lima	-8.08141	-79.10876	TRU	SPRU	3691175	Trujillo	1
6300819	Pisco	AIRP	PE	null	null	America/Lima	-13.74486	-76.22028	PIO	SPSO	3932145	Pisco	1
6300820	Tarapoto	AIRP	PE	null	null	America/Lima	-6.50874	-76.37325	TPP	SPST	3691474	Tarapoto	1
6300822	Puerto Maldonado	AIRP	PE	null	null	America/Lima	-12.61361	-69.22861	PEM	SPTU	3931470	Puerto Maldonado	1
6300823	Piura	AIRP	PE	null	null	America/Lima	-5.20575	-80.61644	PIU	SPUR	3693528	Piura	1
6300825	Cuzco	AIRP	PE	null	null	America/Lima	-13.53572	-71.93878	CUZ	SPZO	3941584	Cusco	1
6300826	Melilla	AIRP	UY	null	null	America/Montevideo	-34.78921	-56.2647	null	SUAA	3443030	Colón	1
6300827	Artigas	AIRP	UY	null	null	America/Montevideo	-30.38333	-56.5	ATI	SUAG	3443758	Artigas	1
6300829	Durazno	AIRP	UY	null	null	America/Montevideo	-33.35887	-56.49917	DZO	SUDU	3442727	Durazno	1
6300830	Capitan Corbeta	AIRP	UY	null	null	America/Montevideo	-34.85514	-55.09428	PDP	SULS	3440939	Punta del Este	1
6300831	Ricardo de Tomasi	AIRP	UY	null	null	America/Montevideo	-33.25	-58.06667	null	SUME	3441684	Mercedes	1
6300832	Melo	AIRP	UY	null	null	America/Montevideo	-32.36667	-54.21667	MLZ	SUMO	3441702	Melo	1
6300834	Maldonado / Punta Est	AIRP	UY	09	null	America/Montevideo	-34.91384	-54.92053	null	SUPE	3441894	Maldonado	1
6300835	Paysandu	AIRP	UY	null	null	America/Montevideo	-32.33333	-58.03333	PDU	SUPU	3441243	Paysandú	1
6300837	Tacuarembo	AIRP	UY	null	null	America/Montevideo	-31.7	-55.98333	TAW	SUTB	3441051	Poblado Echeverry	1
6300838	Treinta Y Tres	AIRP	UY	null	null	America/Montevideo	-33.21667	-54.38333	TYT	SUTR	3443861	Anastasia	1
6300839	Acarigua	AIRP	VE	null	null	America/Caracas	9.55342	-69.23754	AGV	SVAC	3649833	Acarigua	1
6300841	Barinas Airport	AIRP	VE	null	null	America/Caracas	8.61958	-70.22082	BNS	SVBI	3648546	Barinas	1
6300842	Barquisimeto	AIRP	VE	null	null	America/Caracas	10.04275	-69.35862	BRM	SVBM	3648522	Barquisimeto	1
6300846	Carupano / Gen. Jose	AIRP	VE	null	null	America/Caracas	10.66001	-63.26168	CUP	SVCP	3646382	Carúpano	1
