pk^env_id^validity_from^validity_to^3char_code^2char_code^num_code^name^name2^alliance_code^alliance_status^type^wiki_link^alt_names^bases^key^version^parent_pk_list
air-air-seoul-v1^^2016-07-11^^ASV^RS^820^Air Seoul^^^^^https://en.wikipedia.org/wiki/Air_Seoul^en|Air Seoul|=ja|エアソウル|=ko|에어서울|=zh|首爾航空|^ICN^air-air-seoul^1^
air-air-senegal-v1^^2018-05-14^^SZN^HC^490^Air Senegal^^^^^https://en.wikipedia.org/wiki/Air_Senegal^en|Air Senegal|=sign|SENSA|^DSS^air-air-senegal^1^
air-air-serbia-v1^^2013-10-26^^ASL^JU^115^Air Serbia^^^^^https://en.wikipedia.org/wiki/Air_Serbia^en|Air Serbia|p=en|Jat Airways|h^BEG^air-air-serbia^1^
air-air-service-liege-v1^^^^^L4^0^Air Service Liege (ASL)^^^^^^en|Air Service Liege (ASL)|^^air-air-service-liege^1^
air-air-seychelles-v1^^^^SEY^HM^61^Air Seychelles^^^^^^en|Air Seychelles|^^air-air-seychelles^1^
air-air-sinai-v1^^^^ASD^4D^903^Air Sinai^^^^^^en|Air Sinai|^^air-air-sinai^1^
air-air-tahiti-nui-v1^^1998-11-20^^THT^TN^244^Air Tahiti Nui^^^^^https://en.wikipedia.org/wiki/Air_Tahiti_Nui^en|Air Tahiti Nui|^^air-air-tahiti-nui^1^
air-air-tahiti-v1^^1987-01-01^^VTA^VT^135^Air Tahiti^^^^^https://en.wikipedia.org/wiki/Air_Tahiti^en|Air Tahiti|^^air-air-tahiti^1^
air-air-tanzania-v1^^^^ATC^TC^197^Air Tanzania^^^^^^en|Air Tanzania|^^air-air-tanzania^1^
air-air-timor-v1^^^^^6C^586^Air Timor^^^^^^en|Air Timor|^^air-air-timor^1^
air-air-tindi-v1^^^^TID^8T^744^Air Tindi^^^^^https://en.wikipedia.org/wiki/Air_Tindi^en|Air Tindi|^^air-air-tindi^1^
air-airtran-airways-v1^^1993-10-26^^TRS^FL^332^Airtran Airways^^^^^https://en.wikipedia.org/wiki/AirTran_Airways^en|Airtran Airways|^^air-airtran-airways^1^
air-air-transat-v1^^1987-11-14^^TSC^TS^649^Air Transat^^^^^https://en.wikipedia.org/wiki/Air_Transat^en|Air Transat|^YUL^air-air-transat^1^
air-air-transport-international-v1^^1988-01-01^^ATN^8C^813^Air Transport International^^^^^https://en.wikipedia.org/wiki/Air_Transport_International^en|Air Transport International|=sign|AIR TRANSPORT|^CVG^air-air-transport-international^1^
air-air-uganda-v1^^^^^U7^926^Air Uganda^Norcanair^^^^^en|Air Uganda|=en|Norcanair|^^air-air-uganda^1^
air-air-urga-v1^^^^URG^3N^746^Air Urga^Airvantage^^^^^en|Air Urga|=en|Airvantage|^^air-air-urga^1^
air-air-vallee-v1^^^^^DO^0^Discovery Airways^Air Vallee^^^^^en|Discovery Airways|=en|Air Vallee|^^air-air-vallee^1^
air-air-vanuatu-v1^^1981-01-01^^AVN^NF^218^Air Vanuatu^^^^^https://en.wikipedia.org/wiki/Air_Vanuatu^en|Air Vanuatu|^NUS=SON=TAH=VLI^air-air-vanuatu^1^
air-air-via-v1^^1990-01-01^^VIM^VL^0^Air VIA^^^^^https://en.wikipedia.org/wiki/Air_VIA^en|Air VIA|^BOJ=SOF=VAR^air-air-via^1^
air-airwing-v1^^2004-01-01^^NWG^^^Airwing^^^^^https://en.wikipedia.org/wiki/Airwing^en|Airwing|^^air-airwing^1^
air-air-wisconsin-v1^^1965-08-23^^AWI^ZW^303^Air Wisconsin^^^^^https://en.wikipedia.org/wiki/Air_Wisconsin^en|Air Wisconsin|^^air-air-wisconsin^1^
air-air-zimbabwe-v1^^1980-04-02^^AZW^UM^168^Air Zimbabwe^^^^^https://en.wikipedia.org/wiki/Air_Zimbabwe^en|Air Zimbabwe|^^air-air-zimbabwe^1^
