pk^env_id^validity_from^validity_to^3char_code^2char_code^num_code^name^name2^alliance_code^alliance_status^type^wiki_link^flt_freq^alt_names^bases
air-air-zimbabwe^^1980-04-02^^AZW^UM^168^Air Zimbabwe^^^^^http://en.wikipedia.org/wiki/Air_Zimbabwe^3662^en|Air Zimbabwe|^
air-ais-airlines^^2009-01-01^^PNX^IS^0^AIS Airlines^^^^^http://en.wikipedia.org/wiki/AIS_Airlines^^en|AIS Airlines|^
air-ak-bars^^1953-07-10^^BGM^2B^441^Ak Bars Aero^^^^P^http://en.wikipedia.org/wiki/Ak_Bars_Aero^^en|Ak Bars Aero|^
air-aklak-air^^^^AKK^6L^709^Aklak Air^^^^^^3561^en|Aklak Air|^
air-aladia-airlines^^^^^9A^0^Aladia Airlines^Airatlantic^^^^^^en|Aladia Airlines|=en|Airatlantic|^
air-alajnihah-air-transport^1^^2015-04-01^ANH^2T^311^Alajnihah Airways^^^^^http://en.wikipedia.org/wiki/Alajnihah_Airways^^en|Alajnihah Airways|^
air-alaska-airlines^^1944-06-06^^ASA^AS^27^Alaska Airlines^^^^^http://en.wikipedia.org/wiki/Alaska_Airlines^188012^en|Alaska Airlines|^
air-alaska-seaplane-service^^^^^J5^0^Alaska Seaplane Service^Stock Sochi^^^^^11767^en|Alaska Seaplane Service|=en|Stock Sochi|^
air-alas-uruguay^^2015-02-01^^ALY^YZ^570^Alas Uruguay^^^^^http://en.wikipedia.org/wiki/Alas_Uruguay^1673^en|Alas Uruguay|^
air-alidaunia^^^^LID^D4^0^Alidaunia^^^^^^50^en|Alidaunia|^
air-alitalia^^1999-03-01^^AZA^AZ^55^Alitalia^Alitalia S.A.I.^Skyteam^Member^^http://en.wikipedia.org/wiki/Alitalia^151981^en|Alitalia|=en|Alitalia S.A.I.|^
air-alitalia-cityliner^^2006-06-07^^CYL^CT^0^Alitalia CityLiner^Air One CityLiner^Skyteam^Affiliate^^http://en.wikipedia.org/wiki/Alitalia_CityLiner^36697^en|Alitalia CityLiner|=en|Air One CityLiner|^
air-allegiant-air^^1998-06-01^^AAY^G4^268^Allegiant Air^^^^^http://en.wikipedia.org/wiki/Allegiant_Air^^en|Allegiant Air|^
air-alliance-airlines^^^^FWQ^QQ^0^Alliance Airlines^^^^PT^^553^en|Alliance Airlines|^
air-all-nippon-airways^^1952-12-27^^ANA^NH^205^All Nippon Airways^ANA^Star Alliance^Member^^http://en.wikipedia.org/wiki/All_Nippon_Airways^234183^en|All Nippon Airways|=en|ANA|^
air-alma-de-mexico^^^^^C4^665^Alma De Mexico^^^^^^^en|Alma De Mexico|^
air-almasria-universal-airlines^^2008-01-01^^LMU^UJ^110^AlMasria Universal Airlines^^^^^http://en.wikipedia.org/wiki/AlMasria_Universal_Airlines^5851^ar|المصرية العالمية للطيران|=en|AlMasria Universal Airlines|^
air-al-naser-airlines^^2015-04-01^^^NR^0^Al-Naser Airlines^^^^^http://en.wikipedia.org/wiki/Al-Naser_Airlines^51^en|Al-Naser Airlines|^
air-al-naser-airlines^1^^2013-12-31^MHK^6N^503^Al Naser Airlines^^^^^http://en.wikipedia.org/wiki/Al-Naser_Airlines^^en|Al Naser Airlines|^
air-alpha-air-transport^^2014-01-01^^^7U^428^Alpha Air Transport^^^^^^^en|Alpha Air Transport|^
air-alpi-eagles^1^1979-01-01^2007-12-31^ELG^E8^0^Alpi Eagles^^^^^http://en.wikipedia.org/wiki/Alpi_Eagles^^en|Alpi Eagles|^
air-alpine-air^^^^^N6^0^Nomad Aviation^Aerocontinent^^^^^^en|Nomad Aviation|=en|Aerocontinent|^
air-als^^^^^K4^0^ALS^^^^^^^en|ALS|^
air-amadeus-7n^^2011-01-25^^^7N^^Amadeus 7N^Amadeus 7N^^^D^^1617^en|Amadeus 7N|=en|Amadeus 7N|^
air-amadeus-8z^1^^2014-06-01^^8Z^0^Amadeus 8Z^Amadeus 8Z^^^D^^^en|Amadeus 8Z|=en|Amadeus 8Z|^
air-amadeus-eight^^^^XYD^8X^794^Amadeus Eight^Amadeus Eight^^^D^^^en|Amadeus Eight|=en|Amadeus Eight|^
air-amadeus-pdf-0e^^^^XYS^0E^0^Amadeus PDF 0E^^^^D^^^en|Amadeus PDF 0E|^
air-amadeus-pdf-2d^1^^2014-06-01^^2D^0^Amadeus PDF 2D^^^^D^^^en|Amadeus PDF 2D|^
air-amadeus-pdf-2y^^^^^2Y^0^Amadeus PDF 2Y^^^^D^^^en|Amadeus PDF 2Y|^
air-amadeus-pdf-7s^^^^XYW^7S^792^Amadeus PDF 7S^Amadeus 7S^^^D^^3140^en|Amadeus PDF 7S|=en|Amadeus 7S|^
air-amadeus-pdf-8z^^^^XYO^8Z^777^Amadeus PDF 8Z^^^^D^^^en|Amadeus PDF 8Z|^
air-amadeus-pdf-9s^^^^XYX^9S^793^Amadeus PDF 9S^Amadeus 9S^^^D^^^en|Amadeus PDF 9S|=en|Amadeus 9S|^
air-amadeus-pdf-9z^^^^^9Z^0^Amadeus PDF 9Z^^^^D^^^en|Amadeus PDF 9Z|^
air-amadeus-seven^^^^XYC^7X^791^Amadeus Seven^Amadeus Seven^^^D^^^en|Amadeus Seven|=en|Amadeus Seven|^
air-amadeus-six^^^^XYB^6X^172^Amadeus Six^Amadeus Six^^^D^^^en|Amadeus Six|=en|Amadeus Six|^
air-amadeus-two^^^^XYA^2X^799^Amadeus Two^Amadeus Two^^^D^^^en|Amadeus Two|=en|Amadeus Two|^
air-amakusa-airlines^^2000-03-23^^AHX^MZ^0^Amakusa Airlines^^^^^http://en.wikipedia.org/wiki/Amakusa_Airlines^^en|Amakusa Airlines|=ja|天草エアライン株式会社|=ko|아마쿠사 항공|=sign|AMAKUSA AIR|=zh|天草航空|^
air-amaszonas^^1998-10-01^^^Z8^464^Línea Aérea Amaszonas^Amaszonas^^^^http://en.wikipedia.org/wiki/L%C3%ADnea_A%C3%A9rea_Amaszonas^14332^en|Línea Aérea Amaszonas|=en|Amaszonas|^
air-amaszonas-del-paraguay^^^^^ZP^0^Amaszonas Del Paraguay^^^^^^775^en|Amaszonas Del Paraguay|^
air-american-airlines^^1934-01-01^^AAL^AA^1^American Airlines^^OneWorld^Member^^http://en.wikipedia.org/wiki/American_Airlines^1135333^en|American Airlines|^
air-american-eagle^^1998-01-01^^ENY^MQ^93^Envoy Air^^OneWorld^Affiliate^^http://en.wikipedia.org/wiki/Envoy_Air^280760^en|Envoy Air|^
air-amsterdam-airlines^^^^AAN^WD^562^Amsterdam Airlines Bv^Das Air^^^^^^en|Amsterdam Airlines Bv|=en|Das Air|^
air-andes-lineas-aereas^^2006-06-20^^ANS^OY^650^Andes Líneas Aéreas^^^^^http://en.wikipedia.org/wiki/Andes_L%C3%ADneas_A%C3%A9reas^786^en|Andes Líneas Aéreas|p=en|andes|s^
air-angara-airlines^^^^^2G^735^Angara Airlines^^^^P^^261^en|Angara Airlines|^
air-angkor-airways^1^2007-01-01^2008-12-31^AKW^G6^0^Angkor Airways^^^^^http://en.wikipedia.org/wiki/Angkor_Airways^^en|Angkor Airways|^
air-anguilla-air-services^^^^AAS^Q3^0^Anguilla Air Services^^^^^^495^en|Anguilla Air Services|^
air-antrak-air^^^^^O4^916^Antrak Air^^^^^^^en|Antrak Air|^
air-apex-airline^^2015-04-01^^^SO^0^Apex Airline^^^^^^2562^en|Apex Airline|^
air-arc^^^^^XD^0^Arc^^^^^^^en|Arc|^
air-arctic-circle-air^^^^ODM^5F^91^Pan African Airways^Bonaire Air^^^^^^en|Pan African Airways|=en|Bonaire Air|^
air-ariana-afghan-airlines^^^^AFG^FG^255^Ariana Afghan Airlines^Ariana^^^^^1229^en|Ariana Afghan Airlines|=en|Ariana|^
air-arik-air^^2006-10-30^^ARA^W3^725^Arik Air^^^^^http://en.wikipedia.org/wiki/Arik_Air^34873^en|Arik Air|^
air-arkefly^^2004-03-01^^TFL^OR^178^TUI Airlines Netherlands^Arkefly^^^PC^http://en.wikipedia.org/wiki/TUI_Airlines_Netherlands^2837^en|TUI Airlines Netherlands|=en|Arkefly|^
air-arkia^^^^AIZ^IZ^238^Arkia^Arkia Israeli^^^^^5721^en|Arkia|=en|Arkia Israeli|^
air-armavia^1^1996-01-01^2013-04-01^RNV^U8^669^Armavia^^^^^http://en.wikipedia.org/wiki/Armavia^^en|Armavia|=en|Armenian International Airways|h=hy|Արմավիա|^
air-armenia-airways^^2013-01-01^^AMW^6A^616^Armenia Airways^^^^^^2223^en|Armenia Airways|^
air-armenian-international-airways^1^2002-07-12^2004-12-31^RML^MV^0^Armenian International Airways^^^^^http://en.wikipedia.org/wiki/Armenian_International_Airways^^en|Armavia|=en|Armenian International Airways|h=hy|Հայկական Միջազգային Ավիաուղիներ|^
air-aruba-airlines^^2013-01-01^^^AG^209^Aruba Airlines^^^^^http://en.wikipedia.org/wiki/Aruba_Airlines^2711^en|Aruba Airlines|^
air-aserca^^^^OCA^R7^717^Aserca^Aserca^^^^^12713^en|Aserca|=en|Aserca|^
air-asia-atlantic-airlines^^2013-08-19^^AAQ^HB^943^Asia Atlantic Airlines^^^^^http://en.wikipedia.org/wiki/Asia_Atlantic_Airlines^^en|Asia Atlantic Airlines|^
air-asiana-airlines^^1988-02-17^^AAR^OZ^988^Asiana Airlines^^Star Alliance^Member^^http://en.wikipedia.org/wiki/Asiana_Airlines^103481^en|Asiana Airlines|^
air-asian-express-airline^^^^^KV^360^Asian Express Airline^Kavminvodyav^^^^^577^en|Asian Express Airline|=en|Kavminvodyav|^
air-asian-wings-airways^^^^^YJ^601^Asian Wings Airways^^^^^^1173^en|Asian Wings Airways|^
air-asky^^^^^KP^32^Asky^Asky^^^^^10602^en|Asky|=en|Asky|^
air-astra-airlines^^2008-07-05^^AZI^A2^273^Astra Airlines^^^^^http://en.wikipedia.org/wiki/Astra_Airlines^6480^en|Astra Airlines|^
air-astral-aviation^^2000-01-01^^ACP^8V^485^Astral Aviation^^^^^http://en.wikipedia.org/wiki/Astral_Aviation^12725^en|Astral Aviation|^
air-ata-airlines^1^1973-01-01^2008-04-03^AMT^TZ^0^ATA Airlines^American Trans Air^^^^http://en.wikipedia.org/wiki/ATA_Airlines^^en|ATA Airlines|=en|American Trans Air|^
air-ata-airlines-iran^^2010-01-01^^TBZ^I3^917^ATA Airlines^^^^^http://en.wikipedia.org/wiki/ATA_Airlines_%28Iran%29^950^en|ATA Airlines|^
air-athens-airways^1^2008-01-01^2010-12-31^ATW^ZF^0^Athens Airways^^^^^http://en.wikipedia.org/wiki/Athens_Airways^^en|Athens Airways|^
air-atlantic-airways^^1987-01-01^^FLI^RC^767^Atlantic Airways^^^^^http://en.wikipedia.org/wiki/Atlantic_Airways^2799^en|Atlantic Airways|^
air-atlantic-express-airline^^^^ANX^4X^0^Atlantic Express Airline^^^^^^^en|Atlantic Express Airline|^
air-atlantique-air-assistance^^1989-01-01^^TLB^L5^402^Atlantique Air Assistance^^^^^http://en.wikipedia.org/wiki/Atlantique_Air_Assistance^37^en|Atlantique Air Assistance|^
air-atlantis-european-airways^^^^^TD^432^Atlantis European Airways^Atlantis^^^^^^en|Atlantis European Airways|=en|Atlantis|^
air-atlas-air^^1992-01-01^^GTI^5Y^0^Atlas Air^Atlas Air^^^CT^http://en.wikipedia.org/wiki/Atlas_Air^^en|Atlas Air|=en|Atlas Air|^
air-atlasjet-airlines^^^^KKK^KK^610^Atlasjet Airlines^^^^^^22487^en|Atlasjet Airlines|^
air-augsburg-airways^1^1980-01-01^2013-12-31^AUB^IQ^614^Augsburg Airways^^^^^http://en.wikipedia.org/wiki/Augsburg_Airways^^en|Augsburg Airways|^
air-aurigny-air-services^^^^AUR^GR^924^Aurigny Air Services^^^^^^8923^en|Aurigny Air Services|^
air-austral-lineas-aereas^^1958-01-01^^AUT^AU^143^Austral Líneas Aéreas^Cielos del Sur^Skyteam^Affiliate^^http://en.wikipedia.org/wiki/Austral_L%C3%ADneas_A%C3%A9reas^46587^en|Austral Líneas Aéreas|=en|Cielos del Sur|^
air-austrian-airlines^^1957-09-30^^AUA^OS^257^Austrian Airlines^^Star Alliance^Member^^http://en.wikipedia.org/wiki/Austrian_Airlines^143395^en|Austrian Airlines|^
air-avanza^^^^^6V^0^Avanza^Mars Rk^^^^^1882^en|Avanza|=en|Mars Rk|^
air-aviacsa^1^1990-01-01^2011-12-31^CHP^6A^0^Aviacsa^^^^^http://en.wikipedia.org/wiki/Aviacsa^^en|Consorcio Aviaxsa, S.A. de C.V.|=en|Aviacsa|ps^
air-aviaenergo^1^1992-01-01^2011-12-31^ERG^7U^765^Aviaenergo^^^^^http://en.wikipedia.org/wiki/Aviaenergo^^en|Aviaenergo|^
air-aviana-airways^1^2008-01-01^2014-01-01^RRY^4A^0^Aviana Airways^Royal Bengal Airline^^^^http://en.wikipedia.org/wiki/Royal_Bengal_Airline^^en|Aviana Airways|=en|Royal Bengal Airline|^
air-avianca^^1919-12-05^^AVA^AV^134^Avianca^^Star Alliance^Member^^http://en.wikipedia.org/wiki/Avianca^180085^en|Avianca|^
air-avianova^^^^^AO^0^Avianova Lcc^Australian^^^^^^en|Avianova Lcc|=en|Australian|^
air-aviaprad^1^1996-01-01^2008-02-05^VID^WR^0^Aviaprad^^^^^http://en.wikipedia.org/wiki/Aviaprad^^en|Aviaprad|^
air-aviastar-mandiri^^2003-01-01^^VIT^^0^Aviastar Mandiri^^^^^http://en.wikipedia.org/wiki/Aviastar_(Indonesia)^^en|Aviastar|s=en|Aviastar Mandiri|^
air-aviateca^^^^GUG^GU^240^Aviateca^^^^^^13166^en|Aviateca|^
air-aviation-starlink^^^^^Q4^0^Aviation Starlink^Swazi Express^^^^^^en|Aviation Starlink|=en|Swazi Express|^
air-aviator-aviation^^^^^T9^0^Aviator Aviation^^^^^^^en|Aviator Aviation|^
air-avia-traffic^^^^^YK^511^Avia Traffic Company^Avia Traffic^^^^^224^en|Avia Traffic Company|=en|Avia Traffic|^
air-avies^^^^AIA^U3^0^Avies^^^^^^1703^en|Avies|^
air-avion-express^^^^NVD^X9^0^Avion Express^City Star Air^^^^^2039^en|Avion Express|=en|City Star Air|^
air-avior-airlines^^1994-01-01^^ROI^9V^742^Avior Airlines^^^^^http://en.wikipedia.org/wiki/Avior_Airlines^12788^en|Avior Airlines|^BLA
air-avior-regional^^2013-01-01^^RGR^3R^0^Avior Regional^^^^^http://en.wikipedia.org/wiki/Avior_Airlines^1030^en|Avior Regional|^CCS
air-avitrans-nordic^1^2004-01-01^2010-12-31^ETS^2Q^0^Avitrans Nordic^^^^T^http://en.wikipedia.org/wiki/Avitrans^^en|Avitrans Nordic|^
air-axess^^^^^1J^0^Axess International^^^^^^^en|Axess International|^
air-axis-lines^1^2005-01-01^2006-01-01^^O8^0^Axis International Lines^^^^^http://en.wikipedia.org/wiki/Axis_Lines_International^^en|Axis International Lines|^
air-azerbaijan-airlines^^^^AHY^J2^771^Azerbaijan Airlines^^^^^^7998^en|Azerbaijan Airlines|^
air-aztec-worldwide-airlines^^^^^AJ^0^Aztec Worldwide Airlines^Aerocontracto^^^^^256^en|Aztec Worldwide Airlines|=en|Aerocontracto|^
air-azul^^2008-01-01^^AZU^AD^577^Azul Brazilian Airlines^Azul Linhas Aéreas Brasileiras^^^^http://en.wikipedia.org/wiki/Azul_Brazilian_Airlines^229959^en|Azul Brazilian Airlines|=en|Azul Linhas Aéreas Brasileiras|^
air-ba-cityflyer^^^^CFE^CJ^0^BA CityFlyer^China North^OneWorld^Affiliate^^http://en.wikipedia.org/wiki/BA_CityFlyer^31241^en|BA CityFlyer|=en|China North|^
air-badr-airlines^^^^^J4^0^Badr Airlines^Jet For You^^^^^4654^en|Badr Airlines|=en|Jet For You|^
air-bahamasair^^^^BHS^UP^111^Bahamasair^^^^^^19318^en|Bahamasair|^
air-bahrain-air^^^^^BN^937^Bahrain Air^Horizon Airli^^^^^^en|Bahrain Air|=en|Horizon Airli|^
air-bangkok-airways^^1968-01-01^^BKP^PG^829^Bangkok Airways^^^^^http://en.wikipedia.org/wiki/Bangkok_Airways^66792^en|Bangkok Airways|^
air-bassaka-air^^2013-01-01^^BSX^5B^590^Bassaka Air^^^^^http://en.wikipedia.org/wiki/Bassaka_Air^535^en|Bassaka Air|^
air-batavia-air^1^2002-01-01^2013-01-31^BTV^Y6^0^Batavia Air^^^^^http://en.wikipedia.org/wiki/Batavia_Air^^en|Batavia Air|^
air-batik-air-indonesia^^2013-05-03^^BTK^ID^0^Batik Air^^^^P^http://en.wikipedia.org/wiki/Batik_Air^91864^en|Batik Air|^
air-bb-airways^^2012-09-13^^^BO^505^BB Airways^^^^^http://en.wikipedia.org/wiki/BB_Airways^^en|BB Airways|^
air-bearskin-airlines^^1963-07-17^^BLS^JV^632^Bearskin Airlines^^^^^http://en.wikipedia.org/wiki/Bearskin_Airlines^14279^en|Bearskin Airlines|^
air-beijing-capital-airlines^^2010-05-01^^CBJ^JD^898^Beijing Capital Airlines^^^^^http://en.wikipedia.org/wiki/Beijing_Capital_Airlines^59353^en|Beijing Capital Airlines|=pny|Shǒudū Hángkōng|=zh|首都航空|^
air-bek-air^^^^BEK^Z9^183^Jsc Bek Air^^^^^^^en|Jsc Bek Air|^
air-belair-airlines^^^^^4T^0^Belair Airlines^Russian Air^^^^^11782^en|Belair Airlines|=en|Russian Air|^
air-belavia^^1996-03-05^^BRU^B2^628^Belavia^^^^^http://en.wikipedia.org/wiki/Belavia^21249^en|Belavia|^
air-belle-air-company^^^^LBY^LZ^379^Belle Air Company^^^^^^^en|Belle Air Company|^
air-belle-air-europe^^^^BAL^L9^812^Belle Air Europe^^^^^^^en|Belle Air Europe|^
air-bemidji-airlines^^^^BMJ^CH^872^Bemidji Airlines^^^^^^^en|Bemidji Airlines|^
air-benin-golf^1^2002-01-01^2012-07-31^BGL^A8^0^Benin Golf Air^^^^^http://en.wikipedia.org/wiki/Benin_Golf_Air^^en|Benin Golf Air|^
air-bering-air^^1979-10-03^^BRG^8E^0^Bering Air^^^^^http://en.wikipedia.org/wiki/Bering_Air^26313^en|Bering Air|^
air-berjaya-air^^1989-01-01^^BVT^J8^801^Berjaya Air^^^^^http://en.wikipedia.org/wiki/Berjaya_Air^^en|Berjaya Air|^
air-bh-air^^2002-01-01^^BGH^8H^366^BH Air^^^^^http://en.wikipedia.org/wiki/BH_Air^31^en|BH Air|^
air-bh-airlines^^1994-01-01^^BON^JA^995^B&H Airlines^Air Bosna^^^^http://en.wikipedia.org/wiki/B%26H_Airlines^^en|B&H Airlines|=en|Air Bosna|^
air-biman-bangladesh-airline^^1972-02-04^^BBC^BG^997^Biman Bangladesh Airline^^^^^http://en.wikipedia.org/wiki/Biman_Bangladesh_Airlines^10604^en|Biman Bangladesh Airline|^
air-binter-canarias^^1989-03-26^^IBB^NT^474^Binter Canarias^^^^^http://en.wikipedia.org/wiki/Binter_Canarias^21769^en|Binter Canarias|^
air-bismilah-airlines^1^1998-01-01^2015-01-01^^5Z^0^Bismillah Airlines^^^^^http://en.wikipedia.org/wiki/Bismillah_Airlines^^en|Bismillah Airlines|^
air-blue1^^1988-01-01^^BLF^KF^142^Blue1^^^^^http://en.wikipedia.org/wiki/Blue1^^en|Blue1|^
air-blue-air-airline^^2004-12-01^^BMS^0B^0^Blue Air^^^^^http://en.wikipedia.org/wiki/Blue_Air^25092^en|Blue Air|^
air-bluebird-airways^^2008-01-01^^BBG^BZ^0^Bluebird Airways^^^^^http://en.wikipedia.org/wiki/Bluebird_Airways^^en|Bluebird Airways|^
air-bluebird-cargo^^2001-03-01^^BBD^BF^^Bluebird Cargo^^^^C^http://en.wikipedia.org/wiki/Bluebird_Cargo^^en|Bluebird Cargo|^
air-blue-islands^^^^BCI^SI^821^Blue Islands^Blue Islands^^^^^13934^en|Blue Islands|=en|Blue Islands|^
air-blue-panorama-airlines^^^^BPA^BV^4^Blue Panorama Airlines^Blue Panorama^^^^^6324^en|Blue Panorama Airlines|=en|Blue Panorama|^
air-bmi-regional^^1987-01-01^^BMR^BM^480^bmi regional^British Midland Regional Limited^^^^http://en.wikipedia.org/wiki/BMI_Regional^20422^en|bmi regional|=en|British Midland Regional Limited|^
air-boliviana-de-aviacion^^2007-10-24^^BOV^OB^930^Boliviana de Aviación (BoA)^^^^^http://en.wikipedia.org/wiki/Boliviana_de_Aviaci%C3%B3n^41127^en|Boliviana de Aviación (BoA)|^
air-boutique-air^^2013-01-01^^BTQ^4B^184^Boutique Air^^^^^http://en.wikipedia.org/wiki/Boutique_Air^2307^en|Boutique Air|^
air-bqb^^^^BEA^5Q^567^BQB Líneas Aéreas^^^^P^http://en.wikipedia.org/wiki/BQB_L%C3%ADneas_A%C3%A9reas^360^en|BQB Líneas Aéreas|^
air-braathens-regional^^1976-09-01^^BRX^TF^215^Braathens Regional^^^^P^^14345^en|Braathens Regional|=en|Golden Air|h^
air-branson-air^^^^^1X^0^Branson Air^Gabriel^^^^^^en|Branson Air|=en|Gabriel|^
air-brindabella-airlines^1^^2013-12-14^^FQ^0^Brindabella Airlines^^^^P^http://en.wikipedia.org/wiki/Brindabella_Airlines^^en|Brindabella Airlines|^
air-bringer-air-cargo^^^^^E6^417^Bringer Air Cargo^^^^C^^^en|Bringer Air Cargo|^
air-british-airways^^1974-03-31^^BAW^BA^125^British Airways^^OneWorld^Member^^http://en.wikipedia.org/wiki/British_Airways^303947^en|British Airways|^LGW=LHR
air-british-midland-international^1^1938-01-01^2012-10-27^BMA^BD^236^British Midland International^^^^^http://en.wikipedia.org/wiki/British_Midland_International^^en|British Midland International|^
air-brussels-airlines^^2007-03-25^^BEL^SN^82^Brussels Airlines^^Star Alliance^Member^^http://en.wikipedia.org/wiki/Brussels_Airlines^76743^en|Brussels Airlines|^
air-buddha-air^^1997-01-01^^BHA^U4^0^Buddha Air^^^^^http://en.wikipedia.org/wiki/Buddha_Air^366^en|Buddha Air|=en|Buddha Air Pvt. Ltd|^
air-buffalo-airways^1^1978-05-13^2015-11-30^BFL^J4^^Buffalo Airways^^^^^http://en.wikipedia.org/wiki/Buffalo_Airways^^en|Buffalo Airways|=sign||BUFFALO^
air-bukovyna-airlines^1^1999-01-01^2015-12-31^BKV^BQ^616^Bukovyna Airlines^^^^^http://en.wikipedia.org/wiki/Bukovyna_Airlines^^en|Bukovyna Airlines|p=en|Bukovyna Aviation Enterprise|^
air-bulgaria-air^^^^LZB^FB^623^Bulgaria Air^Balkan Air To^^^^^13017^en|Bulgaria Air|=en|Balkan Air To|^
air-bulgarian-air-charter^^^^BUC^H6^0^Bulgarian Air Charter^^^^^^^en|Bulgarian Air Charter|^
air-buraq-air^^2001-01-01^^BRQ^UZ^928^Buraq Air^^^^^http://en.wikipedia.org/wiki/Buraq_Air^155^en|Buraq Air|^
air-business-air^1^2009-12-01^2015-01-16^BCC^8B^0^Intira Airlines^Business Air^^^^http://en.wikipedia.org/wiki/Intira_Airlines^^en|Intira Airlines|=en|Business Air|^
air-business-aviation-centre^^^^^UQ^0^Business Aviation Centre^O Connor^^^^^150^en|Business Aviation Centre|=en|O Connor|^
air-bvi-airways^1^2010-05-05^2014-09-30^BVI^XV^0^BVI Airways^^^^^http://en.wikipedia.org/wiki/BVI_Airways^^en|BVI Airways|^
air-caicos-express-airways^^2011-01-01^^CXE^9Q^0^Caicos Express Airways^PB Air^^^^http://en.wikipedia.org/wiki/Caicos_Express_Airways^4319^en|Caicos Express Airways|=en|PB Air|^
air-cai-first^1^1997-10-01^2008-12-31^SMX^XM^0^CAI First^Alitalia Express^OneWorld^Affiliate^^http://en.wikipedia.org/wiki/CAI_First^^en|CAI First|=en|Alitalia Express|^
air-cairo-aviation^^1998-01-01^^CCE^OE^207^Cairo Aviation^^^^^http://en.wikipedia.org/wiki/Cairo_Aviation^^en|Cairo Aviation|^
air-cai-second^1^^2009-01-12^VLE^VE^0^CAI Second^Volare^^^^http://en.wikipedia.org/wiki/CAI_Second^^en|CAI Second|=en|Volare|^
air-calm-air^^^^CAV^MO^622^Calm Air International^^^^^^5445^en|Calm Air International|^
air-camair^^2011-03-28^^CRD^QC^40^Camair Co^Cameroon Airlines Corporation^^^^http://en.wikipedia.org/wiki/Camair-Co^7662^en|Camair Co|=en|Cameroon Airlines Corporation|^
air-cambodia-angkor-air^^2009-01-01^^^K6^188^Cambodia Angkor Air^Cambodia Air^^^^http://en.wikipedia.org/wiki/Cambodia_Angkor_Air^13643^en|Cambodia Angkor Air|=en|Cambodia Air|^
air-cambodia-bayon^^2014-09-01^^BYC^BD^688^Cambodia Bayon Airlines^^^^^http://en.wikipedia.org/wiki/Cambodia_Bayon_Airlines^1751^en|Cambodia Bayon Airlines|^
air-canadian-airlines^1^1987-01-01^2000-12-31^CDN^CP^0^Canadian Airlines^^^^^http://en.wikipedia.org/wiki/Canadian_Airlines^^en|Canadian Airlines|^
air-canadian-north^^1989-01-01^^MPE^5T^518^Canadian North^^^^^http://en.wikipedia.org/wiki/Canadian_North^6680^en|Canadian North|^
air-canary-fly^^2010-01-01^^CNF^PM^496^Canaryfly^^^^^http://en.wikipedia.org/wiki/Canaryfly^4236^en|Canaryfly|^
air-canjet-airlines^^^^CJA^C6^0^Canjet Airlines^Bright Airlines^^^^^^en|Canjet Airlines|=en|Bright Airlines|^
air-cape-air^^1989-01-01^^KAP^9K^306^Cape Air^^^^^http://en.wikipedia.org/wiki/Cape_Air^117735^en|Cape Air|^
air-cargolux^^1970-03-04^^CLX^CV^172^Cargolux^^^^C^http://en.wikipedia.org/wiki/Cargolux^^en|Cargolux|^
air-cargolux-italia^1^^2013-12-31^^C8^0^Cargolux Italia^^^^C^^^en|Cargolux Italia|^
air-carib-aviation^^^^^3Q^0^Carib Aviation Limited^Yunnan Air^^^^^^en|Carib Aviation Limited|=en|Yunnan Air|^
air-caribbean-airlines^^2007-01-01^^BWA^BW^106^Caribbean Airlines^^^^^http://en.wikipedia.org/wiki/Caribbean_Airlines^35087^en|Caribbean Airlines|^
air-caribbean-sun-airlines^^2002-01-01^^WAL^K8^0^World Atlantic Airlines^Caribbean Sun Airlines^^^^http://en.wikipedia.org/wiki/World_Atlantic_Airlines^2642^en|World Atlantic Airlines|=en|Caribbean Sun Airlines|^
air-caribbean-winds-airlines^^^^WND^W8^0^Caribbean Winds Airlines^La Costena^^^^^^en|Caribbean Winds Airlines|=en|La Costena|^
air-carpatair^^1999-02-01^^KRP^V3^21^Carpatair^^^^^http://en.wikipedia.org/wiki/Carpatair^25^en|Carpatair|=en|Veg Air|h=sign|CARPATAIR|^
air-caspian-airlines^1^1993-01-01^2015-12-31^CPN^IV^864^Caspian Airlines^^^^^http://en.wikipedia.org/wiki/Caspian_Airlines^^en|Caspian Airlines|^
air-cathay-pacific^^1946-09-24^^CPA^CX^160^Cathay Pacific^^OneWorld^Member^^http://en.wikipedia.org/wiki/Cathay_Pacific^100001^en|Cathay Pacific|^
air-catovair^^^^^0C^0^Catovair^^^^^^^en|Catovair|^
air-cayman-airways^^^^CAY^KX^378^Cayman Airways^^^^^^10329^en|Cayman Airways|^
air-cebu-air^^1996-03-08^^CEB^5J^203^Cebu Pacific^Cebu Air^^^^http://en.wikipedia.org/wiki/Cebu_Pacific^112654^en|Cebu Pacific|=en|Cebu Air|^
air-ceiba^^^^^C2^304^Ceiba Intercontinental^Ceiba^^^^^5961^en|Ceiba Intercontinental|=en|Ceiba|^
air-cemair^^2005-01-01^^^5Z^225^CemAir^^^^^http://en.wikipedia.org/wiki/CemAir^2522^en|CemAir|^
air-central-air-transport-services^^^^^ZO^0^Central Air Transport Services^^^^^^^en|Central Air Transport Services|^
air-central-mountain-air^^^^GLR^9M^634^Central Mountain Air^^^^^^9534^en|Central Mountain Air|^
air-centralwings^^^^CLW^C0^0^Centralwings^^^^^^^en|Centralwings|^
