SHB;CA;JP;http://geonames.org/6300326 ;0.0118973376513;Nakashibetsu Airport;Nakashibetsu Airport;ja;
SYO;A;JP;http://geonames.org/6300401 ;0.0117956884336;Shonai Airport;Shonai Airport;ja;庄内空港=Shonai Kūkō
SYO;C;JP;http://geonames.org/10630004 ;0.0117956884336;Shonai;Shonai;ja;庄内町=Shōnai-machi
SYO;C;JP;http://geonames.org/1853140 ;0.0117956884336;Sakata;Sakata;ja;酒田市
WKJ;A;JP;http://geonames.org/6300331 ;0.0106851690817;Wakkanai Airport;Wakkanai Airport;ja;
WKJ;C;JP;http://geonames.org/2127515 ;0.0106851690817;Wakkanai;Wakkanai;ja;稚内市
HSG;A;JP;http://geonames.org/6300353 ;0.0104683417341;Saga Airport;Saga Airport;ja;Saga-kūkō
HSG;C;JP;http://geonames.org/1853303 ;0.0104683417341;Saga;Saga;ja;佐賀|p=Saga-shi=佐賀市=さがし=さが=サガ=サガシ
TOY;A;JP;http://geonames.org/6300369 ;0.0101042822721;Toyama Airport;Toyama Airport;ja;
TOY;C;JP;http://geonames.org/1849876 ;0.0101042822721;Toyama;Toyama;ja;Toyama-shi=富山市=とやまし=Toyamashi=富山=とやま=トヤマ=トヤマシ
HAC;CA;JP;http://geonames.org/6300407 ;0.0100282601881;Hachijojima Airport;Hachijojima Airport;ja;
IWJ;A;JP;http://geonames.org/6300385 ;0.0083308383435;Iwami Airport;Iwami Airport;ja;石見空港
IWJ;C;JP;http://geonames.org/1857594 ;0.0083308383435;Masuda;Masuda;ja;
NTQ;A;JP;http://geonames.org/7668415 ;0.00826083194262;Noto Airport;Noto Airport;ja;能登空港=輪島空港|c
NTQ;C;JP;http://geonames.org/1848976 ;0.00826083194262;Wajima;Wajima;ja;輪島崎町=輪島市
ONJ;CA;JP;http://geonames.org/6300398 ;0.00826083194262;Odate-Noshiro Airport;Odate-Noshiro Airport;ja;
MBE;CA;JP;http://geonames.org/6300339 ;0.00649340369715;Mombetsu Airport;Mombetsu Airport;ja;
FKS;A;JP;http://geonames.org/6300391 ;0.00621834155484;Fukushima Airport;Fukushima Airport;ja;
FKS;C;JP;http://geonames.org/2112923 ;0.00621834155484;Fukushima;Fukushima;ja;福島市=ふくしまし=福島=ふくしま=フクシマ=フクシマシ
