UGO	UGO	Uige Airport	Uige		AO	074900S	0150900E	0	A
UGR	RGS	Railway Station	Burgos	SP	ES	422215N	0033958W	1	R
UGS	UGS	Ugashik Airport	Ugashik	AK	US	573200N	1572500W	5	A
UGT	UGT	Bulagtai Airport	Bulagtai		MN	434510N	1040740E	0	A
UGU	UGU	Bilogai Airport	Bilogai		ID	034400S	1370200E	3	A
UHE	UHE	Kunovice Airport	Uherske Hradiste		CZ	490146N	0172623E	0	A
UIB	UIB	El Carano Airport	Quibdo		CO	054049N	0763834W	0	A
UIH	UIH	Phu Cat Airport	Qui Nhon		VN	135711N	1090256E	0	A
UII	UII	Utila Airport	Utila		HN	160530N	0865315W	0	A
UIK	UIK	Ust-Ilimsk Airport	Ust-Ilimsk		RU	580800N	1023300E	7	A
UIL	UIL	Quillayute Airport	Forks	WA	US	475400N	1243800W	4	A
UIN	UIN	Quincy Municipal Airport	Quincy	IL	US	395639N	0911150W	2	A
UIO	UIO	Mariscal Sucre Intl Airport	Quito		EC	000647S	0782130W	1	A
UIP	UIP	Pluguffan Airport	Quimper		FR	475828N	0041015W	0	A
UIQ	UIQ	Quoin Hill Airport	Quoin Hill Island		VU	170000S	1681000E	0	A
UIR	UIR	Quirindi Airport	Quirindi	NS	AU	313000S	1503100E	2	A
UIT	UIT	Jaluit Airport	Jaluit		MH	055000N	1693700E	0	A
UIZ	UIZ	Berz-Macomb Airport	Utica	MI	US	423700N	0830300W	1	A
UJE	UJE	Ujae Island Airport	Ujae Island		MH	090500N	1654000E	0	A
UJN	UJN	Uljin Airport	Uljin		KR	364637N	1292742E	0	A
UKA	UKA	Diani Airport	Ukunda		KE	041800S	0393400E	0	A
UKB	OSA	Kobe Airport	Osaka		JP	343813N	1351343E	0	A
UKG	UKG	Ust-Kuyga Airport	Ust-Kuyga		RU	700039N	1353836E	9	A
UKH	UKH	Mukhaizna Airport	Mukhaizna		OM	192205N	0562400E	0	A
UKI	UKI	Ukiah Municipal Airport	Ukiah	CA	US	390736N	1231200W	4	A
UKK	UKK	Ust-Kamenogorsk Airport	Ust-Kamenogorsk		KZ	500200N	0823000E	2	A
UKN	UKN	Waukon Municipal Airport	Waukon	IA	US	431600N	0912900W	2	A
UKR	UKR	Mukeiras Airport	Mukeiras		YE	135600N	0454100E	0	A
UKS	UKS	Belbek Airport	Sevastopol		UA	444130N	0333436E	0	A
UKT	UKT	Upper Bucks Airport	Quakertown	PA	US	402600N	0752100W	1	A
UKU	UKU	Nuku Airport	Nuku		PG	034100S	1422800E	1	A
UKX	UKX	Ust-Kut Airport	Ust-Kut		RU	565100N	1054400E	7	A
UKY	UKY	Downton Heliport	Kyoto		JP	350000N	1354500E	0	H
ULA	ULA	Capitan J.D. Vazquez Airport	San Julian	SC	AR	491900S	0674000W	0	A
ULB	ULB	Ulei Airport	Ulei		VU	161946S	1681802E	0	A
ULD	ULD	Prince M. Buthelezi Airport	Ulundi		ZA	281700S	0312600E	0	A
ULE	ULE	Sule Airport	Sule		PG	045600S	1511600E	1	A
ULG	ULG	Olgii Airport	Olgii		MN	485930N	0895510E	0	A
ULH	ULH	Majeed Bin Abdulaziz Airport	Al Ula		SA	263700N	0375200E	0	A
ULI	ULI	Ulithi Airport	Ulithi, Caroline Islands		FM	100100N	1394800E	1	A
ULK	ULK	Lensk Airport	Lensk		RU	604300N	1144900E	8	A
ULL	ULL	Mull Airport	Mull	IH	GB	562700N	0060000W	0	A
ULM	ULM	New Ulm Airport	New Ulm	MN	US	441917N	0943002W	2	A
ULN	ULN	Chinggis Khaan Int'l Airport	Ulaanbaatar		MN	475026N	1064612E	0	A
ULO	ULO	Ulaangom Airport	Ulaangom		MN	495900N	0920400E	0	A
ULP	ULP	Quilpie Airport	Quilpie	QL	AU	263800S	1441800E	2B	A
ULQ	ULQ	Heriberto Gil Martinez Airport	Tulua		CO	040550N	0761345W	0	A
ULS	ULS	Mulatos Airport	Mulatos		CO	083900N	0764500W	0	A
ULU	ULU	Gulu Airport	Gulu		UG	024700N	0321800E	0	A
ULV	ULY	Baratayevka Airport	Ulyanovsk		RU	541606N	0481336E	2	A
ULX	ULX	Ulusaba Airport	Ulusaba		ZA	244700S	0312100E	0	A
ULY	ULY	Vostochny Airport	Ulyanovsk		RU	542403N	0484810E	2	A
ULZ	ULZ	Donoi Airport	Uliastai		MN	474500N	0965100E	0	A
UMA	UMA	Punta De Maisi Airport	Punta De Maisi		CU	201500N	0740900W	0	A
UMC	UMC	Umba Airport	Umba		PG	070100S	1455800E	1	A
UMD	UMD	Heliport	Uummannaq		GL	704008N	0520704W	1	H
UME	UME	Umea Airport	Umea		SE	634737N	0201704E	0	A
UMI	UMI	Quince Mil Airport	Quince Mil		PE	131500S	0704000W	0	A
UMM	UMM	Summit Airport	Summit	AK	US	631900N	1491900W	5	A
UMR	UMR	RAAF Bases	Woomera	SA	AU	310900S	1364900E	3	M
UMS	UMS	Ust-Maya Airport	Ust-Maya		RU	602122N	1342605E	8	A
UMT	UMT	Umiat Airport	Umiat	AK	US	692500N	1522000W	5	A
UMU	UMU	Orlando de Carvalho Airport	Umuarama	PR	BR	234754S	0531848W	1	A
UMY	UMY	Sumy Airport	Sumy		UA	505600N	0344700E	0	A
UNA	UNA	Una Airport	Ilha Comandatuba/Una	BA	BR	152112S	0385950W	1A	A
UNC	UNC	Unguia Airport	Unguia		CO	080200N	0770500W	0	A
UND	UND	Kunduz Airport	Kunduz		AF	363938N	0685433E	0	A
UNE	UNE	Qacha's Nek Airport	Qacha's Nek		LS	301000S	0271000E	0	A
UNG	UNG	Kiunga Airport	Kiunga		PG	060700S	1411730E	1	A
UNI	UNI	Union Island Airport	Union Island		VC	133000N	0610000W	0	A
UNK	UNK	Unalakleet Airport	Unalakleet	AK	US	635305N	1604738W	5	A
UNN	UNN	Ranong Airport	Ranong		TH	094626N	0983513E	0	A
UNR	UNR	Ondorkhaan Airport	Ondorkhaan		MN	471900N	1104000E	0	A
UNT	UNT	Baltasound Airport	Unst	SC	GB	604600N	0005100W	0	A
UNU	UNU	Dodge County Airport	Juneau	WI	US	581800N	1342500W	2	A
UOA	UOA	Moruroa Atoll Airport	Moruroa Atoll		PF	214837S	1384901W	2	A
UOL	UOL	Pogogul Airport	Buol		ID	011000N	1212600E	2	A
UOS	UOS	Franklin County Airport	Sewanee	TN	US	351100N	0855400W	2	A
UOX	UOX	University-Oxford Airport	Oxford	MS	US	342304N	0893206W	2	A
UPB	HAV	Playa Baracoa Airport	Havana		CU	230158N	0823446W	0	A
UPC	UPC	Off-Line Point	Puerto De La Cruz	SP	ES	282300N	0163300W	2	O
UPF	UPF	Off-Line Point	Pforzheim		DE	485200N	0084100E	0	O
UPG	UPG	Sultan Hanuddin Airport	Makassar		ID	050400S	1193300E	2	A
UPK	UPK	Heliport	Upernavik Kujalleq		GL	720924N	0553200W	1	H
UPL	UPL	Upala Airport	Upala		CR	104700N	0850200W	0	A
UPN	UPN	Ignacio Lopez Rayon Airport	Uruapan		MX	192440N	1020250W	1	A
UPP	UPP	Upolu Airport	Hawi	HI	US	201605N	1555145W	6A	A
UPR	UPR	Upiara Airport	Upiara		PG	083200S	1423800E	1	A
UPV	UPV	Upavon Airport	Upavon	EN	GB	511800N	0014900W	0	A
URA	URA	Ak Zhol Airport	Uralsk		KZ	510900N	0513300E	1	A
URB	URB	Urubupunga Airport	Castilho	SP	BR	204700S	0513400W	1	A
URC	URC	Diwopu International Airport	Urumqi		CN	435400N	0872900E	0	A
URD	URD	Burg Feuerstein Airport	Burg Feuerstein		DE	494800N	0110800E	0	A
URE	URE	Kuressaare Airport	Kuressaare		EE	581348N	0223034E	0	A
URG	URG	Rubem Berta Intl Airport	Uruguaiana	RS	BR	294654S	0570218W	1	A
URI	URI	Uribe Airport	Uribe		CO	031300N	0742400W	0	A
URJ	URJ	Uray Airport	Uray		RU	600700N	0645000E	4	A
URM	URM	Uriman Airport	Uriman		VE	052030N	0624530W	0	A
URN	URN	Urgun Airport	Urgun		AF	325700N	0691100E	0	A
URO	URO	Boos Airport	Rouen		FR	492319N	0011115E	0	A
URR	URR	Urrao Airport	Urrao		CO	062000N	0761100W	0	A
URS	URS	Vostochny Airport	Kursk		RU	514500N	0361600E	2	A
URT	URT	Surat Thani Airport	Surat Thani		TH	090809N	0990821E	0	A
URU	URU	Oro Province Airport	Uroubi		PG	093000S	1483400E	1	A
URY	URY	Gurayat Airport	Gurayat		SA	312442N	0371644E	0	A
URZ	URZ	Uruzgan Airport	Uruzgan		AF	325400N	0663700E	0	A
USA	USA	Concord Regional Airport	Concord	NC	US	352306N	0804234W	1	A
USC	USC	Off-Line Point	Union	SC	US	344300N	0813700W	1	O
USH	USH	Malvinas Argentinas Airport	Ushuaia	TF	AR	544810S	0681940W	0	A
USI	USI	Mabaruma Airport	Mabaruma		GY	081000N	0595000W	0	A
USK	USK	Usinsk Airport	Usinsk		RU	660010N	0572209E	2	A
USL	USL	Useless Loop Airport	Useless Loop	WA	AU	255800S	1130700E	4	A
USM	USM	Ko Samui Airport	Ko Samui		TH	093300N	1000400E	0	A
USN	USN	Ulsan Airport	Ulsan		KR	353535N	1292120E	0	A
USO	USO	Usino Airport	Usino		PG	053000S	1452600E	1	A
USQ	USQ	Usak Airport	Usak		TR	384056N	0292819E	0	A
USR	USR	Ust-Nera Airport	Ust-Nera		RU	643300N	1430654E	9	A
USS	USS	Sancti Spiritus Airport	Sancti Spiritus		CU	215200N	0793300W	0	A
UST	UST	St Augustine Aiport	St Augustine	FL	US	295700N	0812000W	1	A
USU	USU	Francisco B. Reyes Airport	Busuanga		PH	120715N	1200556E	0	A
USX	USX	Railway Station	St Austell	EN	GB	502023N	0044725W	0	R
UTA	UTA	Mutare Airport	Mutare		ZW	185800S	0324000E	0	A
UTB	UTB	Muttaburra Airport	Muttaburra	QL	AU	223515S	1443130E	2B	A
UTC	UTC	Soesterberg Airport	Utrecht		NL	520500N	0051000E	0	A
UTD	UTD	Nutwood Downs Airport	Nutwood Downs	NT	AU	154900S	1341000E	3A	A
UTG	UTG	Quthing Airport	Quthing		LS	303000S	0273600E	0	A
UTH	UTH	Udon Thani International Airport	Udon Thani		TH	172306N	1024734E	0	A
UTI	UTI	Utti Airport	Utti		FI	605347N	0265617E	0	A
UTK	UTK	Utirik Island Airport	Utirik Island		MH	111400N	1695200E	0	A
UTL	UTL	Railway Station	Torremolinos	CI	ES	363700N	0043000W	1	R
UTM	UTM	Tunica Municipal Airport	Tunica	MS	US	344051N	0902047W	2	A
UTN	UTN	Upington Airport	Upington		ZA	282402S	0211512E	0	A
UTO	UTO	Indian Mountain Airport	Utopia Creek	AK	US	655936N	1534206W	5	A
UTP	UTP	Rayong-Pattaya International Airport	U-Tapao		TH	124100N	1010100E	0	A
UTR	UTR	Uttaradit Airport	Uttaradit		TH	174010N	1001438E	0	A
UTS	UTS	Ust-Tsilma Airport	Ust-Tsilma		RU	652614N	0521201E	2	A
UTT	UTT	K.D. Matanzima Airport	Umtata		ZA	313244S	0284024E	0	A
UTU	UTU	Ustupo Airport	Ustupo		PA	094000N	0785000W	0	A
UTW	UTW	Queenstown Airport	Queenstown		ZA	315200S	0265200E	0	A
UUA	UUA	Bugulma Airport	Bugulma		RU	543700N	0524900E	2	A
UUD	UUD	Mukhino Airport	Ulan-Ude		RU	515012N	1073509E	7	A
UUK	UUK	Ugnu-Kuparuk Airport	Kuparuk	AK	US	702500N	1485500W	5	A
UUN	UUN	Baruun-Urt Airport	Baruun-Urt		MN	464100N	1131700E	0	A
UUS	UUS	Khomutovo Airport	Yuzhno-Sakhalinsk		RU	465313N	1424302E	9	A
UUU	UUU	Manumu Airport	Manumu		PG	085959S	1472800E	1	A
UVA	UVA	Garner Field	Uvalde	TX	US	291207N	0994406W	2	A
UVE	UVE	Ouloup Airport	Ouvea		NC	203827S	1663422E	0	A
UVF	SLU	Hewnorra Intl Airport	St Lucia		LC	134408N	0605708W	0	A
UVL	UVL	Kharga Airport	New Valley		EG	252830N	0303527E	0	A
UVO	UVO	Uvol Airport	Uvol		PG	055830S	1505800E	1	A
UWA	UWA	Ware Airport	Ware	MA	US	421600N	0721400W	1	A
UWE	WIE	Hbf Railway Station	Wiesbaden		DE	500500N	0081500E	0	R
UWP	UWP	Hbf Railway Station	Wuppertal		DE	511600N	0071100E	0	R
UYL	UYL	Nyala Airport	Nyala		SD	120316N	0245719E	0	A
UYN	UYN	Yuyang Airport	Yulin		CN	382000N	1092900E	0	A
UYU	UYU	Uyuni Airport	Uyuni		BO	202701S	0665100W	0	A
UZC	UZC	Ponikve Airport	Uzice		RS	435356N	0194211E	0	A
UZH	UZH	Unayzah Airport	Unayzah		SA	260600N	0435600E	0	A
UZM	UZM	Hope Bay Airport	Hope Bay	NU	CA	680950N	1063651W	5	A
UZR	UZR	Urdzhar Airport	Urdzhar		KZ	470526N	0813955E	2	A
UZU	UZU	Curuzu Cuatia Airport	Curuzu Cuatia	CR	AR	294644S	0580544W	0	A
VAA	VAA	Vaasa Airport	Vaasa		FI	630242N	0214541E	0	A
VAB	VAB	Yavarate Airport	Yavarate		CO	010700N	0704500W	0	A
VAC	VAC	Varrelbusch Airport	Varrelbusch		DE	525500N	0080300E	0	A
VAD	VLD	Moody Air Force Base	Valdosta	GA	US	305000N	0831700W	1	M
VAF	VAF	Chabeuil Airport	Valence		FR	445513N	0045813E	0	A
VAG	VAG	Maj. Brig. Trompowsky Airport	Varginha	MG	BR	213300S	0452600W	1	A
VAH	VAH	V. Villagomez Toledo Airport	Vallegrande		BO	182900S	0640600W	0	A
VAI	VAI	Vanimo Airport	Vanimo		PG	024141S	1411807E	1	A
VAK	VAK	Chevak Airport	Chevak	AK	US	613143N	1653525W	5	A
VAL	VAL	Valenca Airport	Valenca	BA	BR	132000S	0390500W	1A	A
VAM	VAM	Maamigili Island Airport	Maamigili Island		MV	032814N	0725043E	0	A
VAN	VAN	Ferit Melen Airport	Van		TR	382731N	0431956E	0	A
VAO	VAO	Suavanao Airstrip	Suavanao		SB	073513S	1584341E	0	A
VAP	VAP	Rodelillo Airport	Valparaiso		CL	330200S	0714000W	1	A
VAR	VAR	Varna Airport	Varna		BG	431355N	0274930E	0	A
VAS	VAS	Sivas Airport	Sivas		TR	394850N	0365415E	0	A
VAT	VAT	Vatomandry Airport	Vatomandry		MG	191700S	0485000E	0	A
VAU	VAU	Vatukoula Airport	Vatukoula		FJ	173000S	1775200E	0	A
VAV	VAV	Lupepau'u International Airport	Vava'u		TO	183500S	1735800W	0	A
VAW	VAW	Svartnes Airport	Vardo		NO	702119N	0310242E	0	A
VAZ	VAZ	Off-Line Point	Val D'Isere		FR	452700N	0065900E	0	O
VBA	VBA	Ann Airport	Ann		MM	194200N	0940030E	0	A
VBG	LPC	Vandenburg Air Force Base	Lompoc	CA	US	343800N	1202800W	4	M
VBL	AOG	Anshanxi Railway Station	Anshan		CN	410707N	1225455E	0	R
VBP	VBP	Bokpyin Airport	Bokpyin		MM	110858N	0984410E	0	A
VBR	VBR	Railway Station	Vyborg		RU	604256N	0284505E	2	R
VBS	VRN	Brescia/Montichiari Airport	Verona		IT	452544N	0101950E	0	A
VBT	VGO	Bus Station	Vigo	SP	ES	421325N	0084234W	1	B
VBV	VBV	Vanuabalavu Island Airport	Vanuabalavu Island		FJ	171400S	1785700W	0	A
VBY	VBY	Visby Airport	Visby		SE	573947N	0182058E	0	A
VCA	VCA	Can Tho International Airport	Can Tho		VN	100458N	1054245E	0	A
VCD	VCD	Victoria River Downs Airport	Victoria River Downs	NT	AU	162400S	1310000E	3A	A
VCE	VCE	Marco Polo Airport	Venice		IT	453019N	0122107E	0	A
VCF	VCF	Valcheta Airport	Valcheta	RN	AR	404200S	0660900W	0	A
VCH	VCH	Vichadero Airport	Vichadero		UY	314400S	0541500W	0	A
VCL	VCL	Chu Lai International Aiport	Chu Lai		VN	152520N	1084214E	0	A
VCP	SAO	Viracopos-Campinas IntL Airport	Sao Paulo	SP	BR	230027S	0470804W	1	A
VCR	VCR	Carora Airport	Carora		VE	101100N	0700500W	0	A
VCS	VCS	Co Ong Airport	Con Dao Island		VN	084357N	1063744E	0	A
VCT	VCT	Victoria Regional Airport	Victoria	TX	US	285104N	0965452W	2	A
VCV	VCV	Southern California Logistics Airport	Victorville	CA	US	343200N	1171800W	4	M
VDA	VDA	Ovda Airport	Ovda		IL	295600N	0345650E	0	A
VDB	VDB	Valdres Airport	Fagernes		NO	610032N	0091739E	0	A
VDC	VDC	P. Otacilio Figueiredo Airport	Vitoria da Conquista	BA	BR	145300S	0405200W	1A	A
VDE	VDE	El Hierro Airport	Valverde	CI	ES	274853N	0175313W	2	A
VDH	VDH	Dong Hoi Airport	Dong Hoi		VN	173055N	1063527E	0	A
VDI	VDI	Vidalia Municipal Airport	Vidalia	GA	US	321300N	0822500W	1	A
VDM	VDM	Gobernador E. Castello Airport	Viedma	RN	AR	431241S	0651626W	0	A
VDP	VDP	Valle de La Pascua Airport	Valle de La Pascua		VE	091317N	0655928W	0	A
VDR	VDR	Villa Dolores Airport	Villa Dolores	CD	AR	315628S	0650832W	0	A
VDS	VDS	Vadso Airport	Vadso		NO	700354N	0295043E	0	A
VDT	MVD	Tres Cruces Bus Station	Montevideo		UY	345337S	0561000W	0	B
VDY	VDY	Jindal Airport	Vidyanagar		IN	151019N	0763837E	0	A
VDZ	VDZ	Pioneer Field Airport	Valdez	AK	US	610757N	1461420W	5	A
VEE	VEE	Venetie Airport	Venetie	AK	US	670123N	1462440W	5	A
VEG	VEG	Maikwak Airport	Maikwak		GY	053300N	0591700W	0	A
VEL	VEL	Vernal Regional Airport	Vernal	UT	US	402620N	1093037W	3	A
VER	VER	Heriberto Jara Intl Airport	Veracruz		MX	190900N	0961100W	1	A
VEV	VEV	Barakoma Airport	Barakoma		SB	075100S	1593300E	0	A
VEX	VEX	Tioga Municipal Airport	Tioga	ND	US	415500N	0770800W	2	A
VEY	VEY	Vestmannaeyjar Airport	Vestmannaeyjar		IS	632530N	0201645W	0	A
VFA	VFA	Victoria Falls International Airport	Victoria Falls		ZW	180535S	0255025E	0	A
VGA	VGA	Vijayawada Airport	Vijayawada		IN	163146N	0804750E	0	A
VGD	VGD	Vologda Airport	Vologda		RU	591700N	0395700E	2	A
VGO	VGO	Vigo Airport	Vigo	SP	ES	421335N	0083740W	1	A
VGS	VGS	General Villegas Airport	General Villegas	BA	AR	350500S	0630000W	0	A
VGT	LAS	North Las Vegas Airport	Las Vegas	NV	US	360548N	1151008W	4	A
VGZ	VGZ	Villagarzon Airport	Villagarzon		CO	010400N	0764300W	0	A
VHC	VHC	Saurimo Airport	Saurimo		AO	094122S	0202553E	0	A
VHM	VHM	Vilhelmina Airport	Vilhelmina		SE	643442N	0165022E	0	A
VHN	VHN	Culberson County Airport	Van Horn	TX	US	310300N	1045000W	2	A
VHO	VHO	Vila Coutinho Airport	Vila Coutinho		MZ	143700S	0341900E	0	A
VHV	VHV	Verkhnevilyuysk Airport	Verkhnevilyuysk		RU	632732N	1201607E	8	A
VHY	VHY	Charmeil Airport	Vichy		FR	460956N	0032435E	0	A
VHZ	VHZ	Vahitahi Airport	Vahitahi		PF	183500S	1385000W	2	A
VIA	VIA	Angelo Ponzoni Airport	Videira	SC	BR	270030S	0510810W	1	A
VIB	VIB	Villa Constitucion Airport	Villa Constitucion		MX	250330N	1114200W	2	A
VIC	VIC	Vicenza Airport	Vicenza		IT	453418N	0113137E	0	A
VIE	VIE	Vienna International Airport	Vienna		AT	480640N	0163330E	0	A
VIF	VIF	Vieste Heliport	Vieste		IT	415300N	0161000E	0	H
VIG	VIG	Juan P. Perez Alfonso Airport	El Vigia		VE	083800N	0713900W	0	A
VIH	VIH	Rolla National Airport	Rolla/Vichy	MO	US	380800N	0914600W	2	A
VII	VII	Vinh Airport	Vinh		VN	184200N	1053800E	0	A
VIJ	VIJ	Virgin Gorda Airport	Virgin Gorda		VG	182637N	0642542W	0	A
VIL	VIL	Dakhla Airport	Dakhla		MA	234248N	0155606W	0	A
VIN	VIN	Gavryshivka International Airport	Vinnytsia		UA	491400N	0282900E	0	A
VIO	VIT	Railway Station	Vitoria	SP	ES	425029N	0024021W	1	R
VIQ	VIQ	Viqueque Airport	Viqueque		TL	085300S	1262200E	0	A
VIR	DUR	Virginia Airport	Durban		ZA	294600S	0310400E	0	A
VIS	VIS	Visalia Municipal Airport	Visalia	CA	US	361910N	1192338W	4	A
VIT	VIT	Vitoria Airport	Vitoria	SP	ES	425247N	0024345W	1	A
VIU	VIU	Viru Harbour Airstrip	Viru Harbour		SB	083000S	1574000E	0	A
VIV	VIV	Vivigani Airport	Vivigani		PG	091950S	1502030E	1	A
VIX	VIX	E. de Aguiar Salles Airport	Vitoria	ES	BR	201552S	0401715W	1	A
VIY	PAR	Villacoublay-Velizy Airport	Paris		FR	484627N	0021130E	0	A
VJB	VJB	Xai-Xai Airport	Xai-Xai		MZ	250200S	0333700E	0	A
VJI	VJI	Virginia Highlands Airport	Abingdon	VA	US	364110N	0820200W	1	A
VJQ	VJQ	Gurue Airport	Gurue		MZ	152500S	0365800E	0	A
VKG	VKG	Rach Gia Airport	Rach Gia		VN	095730N	1050800E	0	A
VKO	MOW	Vnukovo Airport	Moscow		RU	553558N	0371616E	2	A
VKR	KRK	Glowny Railway Station	Krakow		PL	500403N	0195650E	0	R
VKS	VKS	Vicksburg Airport	Vicksburg	MS	US	322100N	0905100W	2	A
VKT	VKT	Vorkuta Airport	Vorkuta		RU	672900N	0635900E	2	A
VLA	VLA	Vandalia Airport	Vandalia	IL	US	385800N	0890600W	2	A
VLC	VLC	Valencia Airport	Valencia	SP	ES	392925N	0002843W	1	A
VLD	VLD	Valdosta Regional Airport	Valdosta	GA	US	304702N	0831638W	1	A
VLE	GCN	Valle Airport	Grand Canyon	AZ	US	353900N	1121100W	3A	A
VLG	VLG	Villa Gesell Airport	Villa Gesell	BA	AR	380100S	0573500W	0	A
VLI	VLI	Bauerfield International Airport	Port Vila		VU	174200S	1681910E	0	A
VLK	VLK	Volgodonsk Airport	Volgodonsk		RU	474100N	0420500E	2	A
VLL	VLL	Valladolid Airport	Valladolid	SP	ES	414222N	0045107W	1	A
VLM	VLM	Rafael Pabon Airport	Villamontes		BO	211500S	0633000W	0	A
VLN	VLN	Arturo Michelena Intl Airport	Valencia		VE	101100N	0680000W	0	A
VLP	VLP	Vila Rica Airport	Vila Rica	MT	BR	100056S	0510720W	2	A
VLR	VLR	Vallenar Airport	Vallenar		CL	283530S	0704542W	1	A
VLS	VLS	Valesdir Airport	Valesdir		VU	164800S	1681200E	0	A
VLU	VLU	Velikiye Luki Airport	Velikiye Luki		RU	562300N	0303700E	2	A
VLV	VLV	Antonio N. Briceno Airport	Valera		VE	092021N	0703509W	0	A
VLY	VLY	Valley Airport	Anglesey	WL	GB	531454N	0043207W	0	A
VME	VME	Villa Reynolds Airport	Villa Mercedes	SL	AR	333800S	0652500W	0	A
VMI	VMI	Dr. Juan Plate Airport	Puerto Valle Mi		PY	221500S	0580000W	0	A
VMU	VMU	Baimuru Airport	Baimuru		PG	073000S	1444800E	1	A
VNA	VNA	Salavan Airport	Salavan		LA	154134N	1062534E	0	A
VNC	VNC	Venice Airport	Venice	FL	US	270400N	0822600W	1	A
VND	VND	Vangaindrano Airport	Vangaindrano		MG	232100S	0473400E	0	A
VNE	VNE	Meucon Airport	Vannes		FR	473900N	0024600W	0	A
VNG	VNG	Viengxay Airport	Viengxay		LA	185600N	1023000E	0	A
VNL	VNL	Bus Station	Vinales		CU	223650N	0834245W	0	B
VNO	VNO	Vilnius International Airport	Vilnius		LT	543800N	0251700E	0	A
VNR	VNR	Vanrook Station Airport	Vanrook Station	QL	AU	165200S	1415500E	2B	A
VNS	VNS	Lal Bahadur Shastri Airport	Varanasi		IN	252707N	0825147E	0	A
VNT	VNT	Ventspils Airport	Ventspils		LV	572144N	0213246E	0	A
VNX	VNX	Vilankulos Airport	Vilankulos		MZ	220100S	0351700E	0	A
VNY	LAX	Van Nuys Airport	Los Angeles	CA	US	341200N	1183000W	4	A
VNZ	VIC	Railway Station	Vicenza		IT	453229N	0113226E	0	R
VOD	PRG	Vodochody Airport	Prague		CZ	501300N	0142344E	0	A
VOG	VOG	Gumrak Airport	Volgograd		RU	484659N	0442037E	2	A
VOH	VOH	Vohimarina Airport	Vohimarina		MG	132200S	0500000E	0	A
VOI	VOI	Tenebu Airport	Voinjama		LR	082500N	0094500W	0	A
VOK	VOK	Volk Field	Camp Douglas	WI	US	435600N	0901700W	2	A
VOL	VOL	Nea Anchialos Airport	Volos		GR	391311N	0224740E	0	A
VOT	VOT	Domingos Pignatari Airport	Votuporanga	SP	BR	202600S	0495300W	1	A
VOZ	VOZ	Chertovitskoye Airport	Voronezh		RU	514000N	0391300E	2	A
VPE	VPE	Ondjiva Airport	Ondjiva		AO	170300S	0154200E	0	A
VPG	VPG	Vipingo Airport	Vipingo		KE	035034S	0394818E	0	A
VPN	VPN	Vopnafjordur Airport	Vopnafjordur		IS	654314N	0145102W	0	A
VPS	VPS	Destin-Ft. Walton Beach Airport	Destin-Ft. Walton Beach	FL	US	302922N	0863138W	2	A
VPY	VPY	Chimoio Airport	Chimoio		MZ	190855S	0332533E	0	A
VPZ	VPZ	Porter County Airport	Valparaiso	IN	US	412709N	0870019W	2	A
VQQ	JAX	Cecil Field Naval Air Station	Jacksonville	FL	US	273953N	0813056W	1	M
VQS	VQS	A. Rivera Rodriguez Airport	Vieques		PR	180651N	0652521W	0	A
VRA	VRA	Juan G. Gomez Intl Airport	Varadero		CU	230223N	0812612W	0	A
VRB	VRB	Vero Beach Municipal Airport	Vero Beach	FL	US	273909N	0802449W	1	A
VRC	VRC	Virac Airport	Virac		PH	133500N	1241200E	0	A
VRD	RDO	Bus Station	Radom		PL	512333N	0210926E	0	B
VRE	VRE	Vredendal Airport	Vredendal		ZA	314000S	0183000E	0	A
VRI	VRI	Varandey Airport	Varandey		RU	685053N	0581201E	2	A
VRK	VRK	Varkaus Airport	Varkaus		FI	621021N	0275154E	0	A
VRL	VRL	Vila Real Airport	Vila Real		PT	411800N	0074500W	1	A
VRN	VRN	Villafranca Airport	Verona		IT	452347N	0105317E	0	A
VRO	VRA	Kawama Airport	Varadero		CU	230800N	0811800W	0	A
VRS	VRS	Roy Otten Memorial Airport	Versailles	MO	US	382600N	0925100W	2	A
VRU	VRU	Vryburg Airport	Vryburg		ZA	265500S	0244500E	0	A
VRY	VRY	Stolport Airport	Vaeroy		NO	674000N	0124100E	0	A
VSA	VSA	C.Rovirosa Perez Intl Airport	Villahermosa		MX	175800N	0925600W	1	A
VSE	VSE	Viseu Airport	Viseu		PT	403900N	0075500W	1	A
VSF	VSF	State Airport	Springfield	VT	US	420700N	0723500W	1	A
VSG	VSG	Luhansk International Airport	Luhansk		UA	482506N	0392220E	0	A
VSO	VSO	Phuoc-long Airport	Phuoc-long		VN	092600N	1052800E	0	A
VST	STO	Vasteras/Hasslo Airport	Stockholm		SE	593521N	0163750E	0	A
VTB	VTB	Vitebsk Airport	Vitebsk		BY	550800N	0302200E	0	A
VTE	VTE	Wattay International Airport	Vientiane		LA	175905N	1023400E	0	A
VTF	VTF	Vatulele Island Airport	Vatulele Island		FJ	183300S	1773700E	0	A
VTG	VTG	Vung Tau Airport	Vung Tau		VN	102228N	1070528E	0	A
VTI	VIT	Bus Station	Vitoria	SP	ES	425059N	0023957W	1	B
VTL	VTL	Vittel Airport	Vittel		FR	481200N	0055700E	0	A
VTM	VTM	Nevatime AFB	Nevatim		IL	311230N	0350044E	0	M
VTN	VTN	Miller Field	Valentine	NE	US	425200N	1003300W	2	A
VTU	VTU	Hermanos Ameijeiras Airport	Las Tunas		CU	205800N	0765700W	0	A
