iso;nga;country;code;name;class
CA;CA;Canada;CA04;New Brunswick [English] / Nouveau-Brunswick [French];province
CA;CA;Canada;CA05;Newfoundland and Labrador [English] / Terre Neuve-et-Labrador [French];province
CA;CA;Canada;CA07;Nova Scotia [English] / Nouvelle-Écosse [French];province
CA;CA;Canada;CA08;Ontario [English and French];province
CA;CA;Canada;CA09;Prince Edward Island [English] / Île-du-Prince-Édouard [French];province
CA;CA;Canada;CA10;Quebec [English] / Québec [French];province
CA;CA;Canada;CA11;Saskatchewan [English and French];province
CA;CA;Canada;CA12;Yukon [English and French];territory [English] / territoire [French]
CA;CA;Canada;CA13;Northwest Territories [English] / Territoires du Nord-Ouest [French];territory [English] / territoire [French]
CA;CA;Canada;CA14;Nunavut [English and French];territory [English] / territoire [French]
CD;CG;Congo D.R.;CG01;Bandundu;province
CD;CG;Congo D.R.;CG02;Équateur;province
CD;CG;Congo D.R.;CG03;Kasaï-Occidental;province
CD;CG;Congo D.R.;CG04;Kasaï-Oriental;province
CD;CG;Congo D.R.;CG05;Katanga;province
CD;CG;Congo D.R.;CG06;Kinshasa;ville (town)
CD;CG;Congo D.R.;CG08;Bas-Congo;province
CD;CG;Congo D.R.;CG09;Orientale;province
CD;CG;Congo D.R.;CG10;Maniema;province
CD;CG;Congo D.R.;CG11;Nord-Kivu;province
CD;CG;Congo D.R.;CG12;Sud-Kivu;province
CF;CT;Central African Rep.;CT01;Bamingui-Bangoran;préfecture (prefecture)
CF;CT;Central African Rep.;CT02;Basse-Kotto;préfecture (prefecture)
CF;CT;Central African Rep.;CT03;Haute-Kotto;préfecture (prefecture)
CF;CT;Central African Rep.;CT04;Mambéré-Kadéï;préfecture (prefecture)
CF;CT;Central African Rep.;CT05;Haut-Mbomou;préfecture (prefecture)
CF;CT;Central African Rep.;CT06;Kémo;préfecture (prefecture)
CF;CT;Central African Rep.;CT07;Lobaye;préfecture (prefecture)
CF;CT;Central African Rep.;CT08;Mbomou;préfecture (prefecture)
CF;CT;Central African Rep.;CT09;Nana-Mambéré;préfecture (prefecture)
CF;CT;Central African Rep.;CT11;Ouaka;préfecture (prefecture)
CF;CT;Central African Rep.;CT12;Ouham;préfecture (prefecture)
CF;CT;Central African Rep.;CT13;Ouham-Pendé;préfecture (prefecture)
CF;CT;Central African Rep.;CT14;Vakaga;préfecture (prefecture)
CF;CT;Central African Rep.;CT15;Nana-Grébizi;préfecture economique (economic prefecture)
CF;CT;Central African Rep.;CT16;Sangha-Mbaéré;préfecture economique (economic prefecture)
CF;CT;Central African Rep.;CT17;Ombella-Mpoko;préfecture (prefecture)
CF;CT;Central African Rep.;CT18;Bangui;commune
CG;CF;Congo;CF01;Bouenza;région (region)
CG;CF;Congo;CF04;Kouilou;région (region)
CG;CF;Congo;CF05;Lékoumou;région (region)
CG;CF;Congo;CF06;Likouala;région (region)
CG;CF;Congo;CF07;Niari;région (region)
CG;CF;Congo;CF08;Plateaux;région (region)
CG;CF;Congo;CF10;Sangha;région (region)
CG;CF;Congo;CF11;Pool;région (region)
CG;CF;Congo;CF12;Brazzaville;commune
CG;CF;Congo;CF13;Cuvette;région (region)
CG;CF;Congo;CF14;Cuvette-Ouest;région (region)
CH;SZ;Switzerland;SZ01;Aargau;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ02;Appenzell Ausserrhoden;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ03;Basel-Landschaft;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ04;Basel-Stadt;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ05;Bern;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ06;Fribourg;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ07;Genève;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ08;Glarus;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ09;Graubünden;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ10;Appenzell Innerrhoden;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ11;Luzern;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ12;Neuchâtel;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ13;Nidwalden;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ14;Obwalden;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ15;Sankt Gallen;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ16;Schaffhausen;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ17;Schwyz;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ18;Solothurn;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ19;Thurgau;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ20;Ticino;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ21;Uri;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ22;Valais;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ23;Vaud;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ24;Zug;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ25;Zürich;canton [French] / kanton [German] / cantone [Italian]
CH;SZ;Switzerland;SZ26;Jura;canton [French] / kanton [German] / cantone [Italian]
CI;IV;Côte d'Ivoire;IV74;Agnéby;région (region)
CI;IV;Côte d'Ivoire;IV75;Bafing;région (region)
CI;IV;Côte d'Ivoire;IV76;Bas-Sassandra;région (region)
CI;IV;Côte d'Ivoire;IV77;Denguélé;région (region)
CI;IV;Côte d'Ivoire;IV78;Dix-Huit Montagnes;région (region)
CI;IV;Côte d'Ivoire;IV79;Fromager;région (region)
CI;IV;Côte d'Ivoire;IV80;Haut-Sassandra;région (region)
CI;IV;Côte d'Ivoire;IV81;Lacs;région (region)
CI;IV;Côte d'Ivoire;IV82;Lagunes;région (region)
CI;IV;Côte d'Ivoire;IV83;Marahoué;région (region)
CI;IV;Côte d'Ivoire;IV84;Moyen-Cavally;région (region)
CI;IV;Côte d'Ivoire;IV85;Moyen-Comoé;région (region)
CI;IV;Côte d'Ivoire;IV86;N’zi-Comoé;région (region)
CI;IV;Côte d'Ivoire;IV87;Savanes;région (region)
CI;IV;Côte d'Ivoire;IV88;Sud-Bandama;région (region)
CI;IV;Côte d'Ivoire;IV89;Sud-Comoé;région (region)
CI;IV;Côte d'Ivoire;IV90;Vallée du Bandama;région (region)
CI;IV;Côte d'Ivoire;IV91;Worodougou;région (region)
CI;IV;Côte d'Ivoire;IV92;Zanzan;région (region)
CL;CI;Chile;CI01;Valparaíso;región (region)
CL;CI;Chile;CI02;Aisén del General Carlos Ibáñez del Campo;región (region)
CL;CI;Chile;CI03;Antofagasta;región (region)
CL;CI;Chile;CI04;Araucanía;región (region)
CL;CI;Chile;CI05;Atacama;región (region)
CL;CI;Chile;CI06;Bío-Bío;región (region)
CL;CI;Chile;CI07;Coquimbo;región (region)
CL;CI;Chile;CI08;Libertador General Bernardo O’Higgins;región (region)
CL;CI;Chile;CI10;Magallanes y de la Antártica Chilena;región (region)
CL;CI;Chile;CI11;Maule;región (region)
CL;CI;Chile;CI12;Región Metropolitana;región (region)
CL;CI;Chile;CI14;Los Lagos;región (region)
CL;CI;Chile;CI15;Tarapacá;región (region)
CL;CI;Chile;CI16;Arica y Parinacota;región (region)
CL;CI;Chile;CI17;Los Ríos;región (region)
CM;CM;Cameroon;CM04;East [English] / Est [French];region [English] / région [French]
CM;CM;Cameroon;CM05;Littoral [English and French];region [English] / région [French]
CM;CM;Cameroon;CM07;North-West [English] / Nord-Ouest [French];region [English] / région [French]
CM;CM;Cameroon;CM08;West [English] / Ouest [French];region [English] / région [French]
CM;CM;Cameroon;CM09;South-West [English] / Sud-Ouest [French];region [English] / région [French]
CM;CM;Cameroon;CM10;Adamaoua [English and French];region [English] / région [French]
CM;CM;Cameroon;CM11;Center [English] / Centre [French];region [English] / région [French]
CM;CM;Cameroon;CM12;Far North [English] / Extrême-Nord [French];region [English] / région [French]
CM;CM;Cameroon;CM13;North [English] / Nord [French];region [English] / région [French]
CM;CM;Cameroon;CM14;South [English] / Sud [French];region [English] / région [French]
CN;CH;China;CH01;Anhui;sheng (province)
CN;CH;China;CH02;Zhejiang;sheng (province)
CN;CH;China;CH03;Jiangxi;sheng (province)
CN;CH;China;CH04;Jiangsu;sheng (province)
CN;CH;China;CH05;Jilin;sheng (province)
CN;CH;China;CH06;Qinghai;sheng (province)
CN;CH;China;CH07;Fujian;sheng (province)
CN;CH;China;CH08;Heilongjiang;sheng (province)
CN;CH;China;CH09;Henan;sheng (province)
CN;CH;China;CH10;Hebei;sheng (province)
CN;CH;China;CH11;Hunan;sheng (province)
CN;CH;China;CH12;Hubei;sheng (province)
CN;CH;China;CH13;Xinjiang;zizhiqu (autonomous region)
CN;CH;China;CH14;Tibet [conventional] / Xizang [Chinese];zizhiqu (autonomous region)
CN;CH;China;CH15;Gansu;sheng (province)
CN;CH;China;CH16;Guangxi;zizhiqu (autonomous region)
CN;CH;China;CH18;Guizhou;sheng (province)
CN;CH;China;CH19;Liaoning;sheng (province)
CN;CH;China;CH20;Inner Mongolia [conventional] / Nei Mongol [Chinese];zizhiqu (autonomous region)
CN;CH;China;CH21;Ningxia;zizhiqu (autonomous region)
CN;CH;China;CH22;Beijing;shi (municipality)
CN;CH;China;CH23;Shanghai;shi (municipality)
CN;CH;China;CH24;Shanxi;sheng (province)
CN;CH;China;CH25;Shandong;sheng (province)
CN;CH;China;CH26;Shaanxi;sheng (province)
CN;CH;China;CH28;Tianjin;shi (municipality)
CN;CH;China;CH29;Yunnan;sheng (province)
CN;CH;China;CH30;Guangdong;sheng (province)
CN;CH;China;CH31;Hainan;sheng (province)
CN;CH;China;CH32;Sichuan ;sheng (province)
CN;CH;China;CH33;Chongqing;shi (municipality)
CO;CO;Colombia;CO01;Amazonas;departamento (department)
CO;CO;Colombia;CO02;Antioquia;departamento (department)
CO;CO;Colombia;CO03;Arauca;departamento (department)
CO;CO;Colombia;CO04;Atlántico;departamento (department)
CO;CO;Colombia;CO08;Caquetá;departamento (department)
CO;CO;Colombia;CO09;Cauca;departamento (department)
CO;CO;Colombia;CO10;Cesar;departamento (department)
CO;CO;Colombia;CO11;Chocó;departamento (department)
CO;CO;Colombia;CO12;Córdoba;departamento (department)
CO;CO;Colombia;CO14;Guaviare;departamento (department)
CO;CO;Colombia;CO15;Guainía;departamento (department)
CO;CO;Colombia;CO16;Huila;departamento (department)
CO;CO;Colombia;CO17;La Guajira;departamento (department)
CO;CO;Colombia;CO19;Meta;departamento (department)
CO;CO;Colombia;CO20;Nariño;departamento (department)
CO;CO;Colombia;CO21;Norte de Santander;departamento (department)
CO;CO;Colombia;CO22;Putumayo;departamento (department)
CO;CO;Colombia;CO23;Quindío;departamento (department)
CO;CO;Colombia;CO24;Risaralda;departamento (department)
CO;CO;Colombia;CO25;San Andrés y Providencia;departamento (department)
CO;CO;Colombia;CO26;Santander;departamento (department)
CO;CO;Colombia;CO27;Sucre;departamento (department)
CO;CO;Colombia;CO28;Tolima;departamento (department)
CO;CO;Colombia;CO29;Valle del Cauca;departamento (department)
CO;CO;Colombia;CO30;Vaupés;departamento (department)
CO;CO;Colombia;CO31;Vichada;departamento (department)
CO;CO;Colombia;CO32;Casanare;departamento (department)
CO;CO;Colombia;CO33;Cundinamarca;departamento (department)
CO;CO;Colombia;CO34;Distrito Capital;distrito capital (capital district)
CO;CO;Colombia;CO35;Bolívar;departamento (department)
CO;CO;Colombia;CO36;Boyacá;departamento (department)
CO;CO;Colombia;CO37;Caldas;departamento (department)
CO;CO;Colombia;CO38;Magdalena;departamento (department)
CR;CS;Costa Rica;CS01;Alajuela;provincia (province)
CR;CS;Costa Rica;CS02;Cartago;provincia (province)
CR;CS;Costa Rica;CS03;Guanacaste;provincia (province)
CR;CS;Costa Rica;CS04;Heredia;provincia (province)
CR;CS;Costa Rica;CS06;Limón;provincia (province)
CR;CS;Costa Rica;CS07;Puntarenas;provincia (province)
CR;CS;Costa Rica;CS08;San José;provincia (province)
CU;CU;Cuba;CU01;Pinar del Río;provincia (province)
CU;CU;Cuba;CU02;La Habana;provincia (province)
CU;CU;Cuba;CU03;Matanzas;provincia (province)
CU;CU;Cuba;CU04;Isla de la Juventud;municipio especial (special municipality)
CU;CU;Cuba;CU05;Camagüey;provincia (province)
CU;CU;Cuba;CU07;Ciego de Ávila;provincia (province)
CU;CU;Cuba;CU08;Cienfuegos;provincia (province)
CU;CU;Cuba;CU09;Granma;provincia (province)
CU;CU;Cuba;CU10;Guantánamo;provincia (province)
CU;CU;Cuba;CU12;Holguín;provincia (province)
CU;CU;Cuba;CU13;Las Tunas;provincia (province)
CU;CU;Cuba;CU14;Sancti Spíritus;provincia (province)
CU;CU;Cuba;CU15;Santiago de Cuba;provincia (province)
CU;CU;Cuba;CU16;Villa Clara;provincia (province)
CU;CU;Cuba;CU17;Artemisa;provincia (province)
CU;CU;Cuba;CU18;Mayabeque;provincia (province)
CV;CV;Cape Verde;CV01;Boa Vista;concelho (county)
CV;CV;Cape Verde;CV02;Brava;concelho (county)
CV;CV;Cape Verde;CV04;Maio;concelho (county)
CV;CV;Cape Verde;CV05;Paul;concelho (county)
CV;CV;Cape Verde;CV07;Ribeira Grande;concelho (county)
CV;CV;Cape Verde;CV08;Sal;concelho (county)
CV;CV;Cape Verde;CV11;São Vicente;concelho (county)
CV;CV;Cape Verde;CV13;Mosteiros;concelho (county)
CV;CV;Cape Verde;CV14;Praia;concelho (county)
CV;CV;Cape Verde;CV15;Santa Catarina;concelho (county)
CV;CV;Cape Verde;CV16;Santa Cruz;concelho (county)
CV;CV;Cape Verde;CV17;São Domingos;concelho (county)
CV;CV;Cape Verde;CV18;São Filipe;concelho (county)
CV;CV;Cape Verde;CV19;São Miguel;concelho (county)
CV;CV;Cape Verde;CV20;Tarrafal;concelho (county)
CV;CV;Cape Verde;CV21;Porto Novo;concelho (county)
CV;CV;Cape Verde;CV22;Ribeira Brava;concelho (county)
CV;CV;Cape Verde;CV23;Ribeira Grande de Santiago;concelho (county)
CV;CV;Cape Verde;CV24;Santa Catarina do Fogo;concelho (county)
CV;CV;Cape Verde;CV25;São Lourenço dos Orgãos;concelho (county)
CV;CV;Cape Verde;CV26;São Salvador do Mundo;concelho (county)
CV;CV;Cape Verde;CV27;Tarrafal de São Nicolau;concelho (county)
CY;CY;Cyprus;CY01;Famagusta;district
CY;CY;Cyprus;CY02;Kyrenia;district
CY;CY;Cyprus;CY03;Larnaca;district
CY;CY;Cyprus;CY04;Nicosia;district
CY;CY;Cyprus;CY05;Limassol;district
CY;CY;Cyprus;CY06;Paphos;district
CZ;EZ;Czech Republic;EZ52;Praha, Hlavní Město;hlavní město (capital city)
CZ;EZ;Czech Republic;EZ78;Jihomoravský Kraj  ;kraj (region)
CZ;EZ;Czech Republic;EZ79;Jihočeský Kraj ;kraj (region)
CZ;EZ;Czech Republic;EZ80;Vysočina ;kraj (region)
CZ;EZ;Czech Republic;EZ81;Karlovarský Kraj;kraj (region)
CZ;EZ;Czech Republic;EZ82;Královéhradecký Kraj;kraj (region)
CZ;EZ;Czech Republic;EZ83;Liberecký Kraj;kraj (region)
CZ;EZ;Czech Republic;EZ84;Olomoucký Kraj;kraj (region)
CZ;EZ;Czech Republic;EZ85;Moravskoslezský Kraj;kraj (region)
CZ;EZ;Czech Republic;EZ86;Pardubický Kraj;kraj (region)
CZ;EZ;Czech Republic;EZ87;Plzěnský Kraj;kraj (region)
CZ;EZ;Czech Republic;EZ88;Středočeský Kraj;kraj (region)
CZ;EZ;Czech Republic;EZ89;Ústecký Kraj;kraj (region)
CZ;EZ;Czech Republic;EZ90;Zlínský Kraj;kraj (region)
DE;GM;Germany;GM01;Baden-Württemberg;land (state)
DE;GM;Germany;GM02;Bayern;freistaat (free state)
DE;GM;Germany;GM03;Bremen;land (state)
DE;GM;Germany;GM04;Hamburg;freie und hansestadt (municipality)
DE;GM;Germany;GM05;Hessen;land (state)
DE;GM;Germany;GM06;Niedersachsen;land (state)
DE;GM;Germany;GM07;Nordrhein-Westfalen;land (state)
DE;GM;Germany;GM08;Rheinland-Pfalz;land (state)
DE;GM;Germany;GM09;Saarland;land (state)
DE;GM;Germany;GM10;Schleswig-Holstein;land (state)
DE;GM;Germany;GM11;Brandenburg;land (state)
DE;GM;Germany;GM12;Mecklenburg-Vorpommern;land (state)
DE;GM;Germany;GM13;Sachsen;freistaat (free state)
DE;GM;Germany;GM14;Sachsen-Anhalt;land (state)
DE;GM;Germany;GM15;Thüringen;freistaat (free state)
DE;GM;Germany;GM16;Berlin;land (state)
DJ;DJ;Djibouti;DJ01;Ali Sabieh   ;région (region)
DJ;DJ;Djibouti;DJ04;Obock;région (region)
DJ;DJ;Djibouti;DJ05;Tadjourah;région (region)
DJ;DJ;Djibouti;DJ06;Dikhil;région (region)
DJ;DJ;Djibouti;DJ07;Djibouti;ville (city)
DJ;DJ;Djibouti;DJ08;Arta;région (region)
DK;DA;Denmark;DA17;Hovedstaden;region
DK;DA;Denmark;DA18;Midtjylland;region
DK;DA;Denmark;DA19;Nordjylland;region
DK;DA;Denmark;DA20;Sjælland;region
DK;DA;Denmark;DA21;Syddanmark;region
DM;DO;Dominica;DO02;Saint Andrew;parish
DM;DO;Dominica;DO03;Saint David;parish
DM;DO;Dominica;DO04;Saint George;parish
DM;DO;Dominica;DO05;Saint John;parish
DM;DO;Dominica;DO06;Saint Joseph;parish
DM;DO;Dominica;DO07;Saint Luke;parish
DM;DO;Dominica;DO08;Saint Mark;parish
DM;DO;Dominica;DO09;Saint Patrick;parish
DM;DO;Dominica;DO10;Saint Paul;parish
DM;DO;Dominica;DO11;Saint Peter;parish
DO;DR;Dominican Republic;DR01;Azua;provincia (province)
DO;DR;Dominican Republic;DR02;Bahoruco;provincia (province)
DO;DR;Dominican Republic;DR03;Barahona;provincia (province)
DO;DR;Dominican Republic;DR04;Dajabón;provincia (province)
DO;DR;Dominican Republic;DR06;Duarte;provincia (province)
DO;DR;Dominican Republic;DR08;Espaillat;provincia (province)
DO;DR;Dominican Republic;DR09;Independencia;provincia (province)
DO;DR;Dominican Republic;DR10;La Altagracia;provincia (province)
DO;DR;Dominican Republic;DR11;Elías Piña;provincia (province)
DO;DR;Dominican Republic;DR12;La Romana;provincia (province)
DO;DR;Dominican Republic;DR14;María Trinidad Sánchez;provincia (province)
DO;DR;Dominican Republic;DR15;Monte Cristi;provincia (province)
DO;DR;Dominican Republic;DR16;Pedernales;provincia (province)
DO;DR;Dominican Republic;DR18;Puerto Plata;provincia (province)
DO;DR;Dominican Republic;DR19;Salcedo;provincia (province)
DO;DR;Dominican Republic;DR20;Samaná;provincia (province)
DO;DR;Dominican Republic;DR21;Sánchez Ramírez;provincia (province)
DO;DR;Dominican Republic;DR23;San Juan;provincia (province)
DO;DR;Dominican Republic;DR24;San Pedro de Macorís;provincia (province)
DO;DR;Dominican Republic;DR25;Santiago;provincia (province)
DO;DR;Dominican Republic;DR26;Santiago Rodríguez;provincia (province)
DO;DR;Dominican Republic;DR27;Valverde;provincia (province)
DO;DR;Dominican Republic;DR28;El Seíbo;provincia (province)
DO;DR;Dominican Republic;DR29;Hato Mayor;provincia (province)
DO;DR;Dominican Republic;DR30;La Vega;provincia (province)
DO;DR;Dominican Republic;DR31;Monseñor Nouel;provincia (province)
DO;DR;Dominican Republic;DR32;Monte Plata;provincia (province)
DO;DR;Dominican Republic;DR33;San Cristóbal;provincia (province)
DO;DR;Dominican Republic;DR34;Distrito Nacional;distrito (district)
DO;DR;Dominican Republic;DR35;Peravia;provincia (province)
DO;DR;Dominican Republic;DR36;San José de Ocoa;provincia (province)
DO;DR;Dominican Republic;DR37;Santo Domingo;provincia (province)
DZ;AG;Algeria;AG01;Alger;wilaya (province)
DZ;AG;Algeria;AG03;Batna;wilaya (province)
DZ;AG;Algeria;AG04;Constantine;wilaya (province)
DZ;AG;Algeria;AG06;Médéa;wilaya (province)
DZ;AG;Algeria;AG07;Mostaganem;wilaya (province)
DZ;AG;Algeria;AG09;Oran;wilaya (province)
DZ;AG;Algeria;AG10;Saïda;wilaya (province)
DZ;AG;Algeria;AG12;Sétif;wilaya (province)
DZ;AG;Algeria;AG13;Tiaret;wilaya (province)
DZ;AG;Algeria;AG14;Tizi Ouzou;wilaya (province)
DZ;AG;Algeria;AG15;Tlemcen;wilaya (province)
DZ;AG;Algeria;AG18;Bejaïa;wilaya (province)
DZ;AG;Algeria;AG19;Biskra;wilaya (province)
DZ;AG;Algeria;AG20;Blida;wilaya (province)
DZ;AG;Algeria;AG21;Bouira;wilaya (province)
DZ;AG;Algeria;AG22;Djelfa;wilaya (province)
DZ;AG;Algeria;AG23;Guelma;wilaya (province)
DZ;AG;Algeria;AG24;Jijel;wilaya (province)
DZ;AG;Algeria;AG25;Laghouat;wilaya (province)
DZ;AG;Algeria;AG26;Mascara;wilaya (province)
DZ;AG;Algeria;AG27;M’sila;wilaya (province)
DZ;AG;Algeria;AG29;Oum el Bouaghi;wilaya (province)
DZ;AG;Algeria;AG30;Sidi Bel Abbès;wilaya (province)
DZ;AG;Algeria;AG31;Skikda;wilaya (province)
DZ;AG;Algeria;AG33;Tébessa;wilaya (province)
DZ;AG;Algeria;AG34;Adrar;wilaya (province)
DZ;AG;Algeria;AG35;Aïn Defla;wilaya (province)
DZ;AG;Algeria;AG36;Aïn Temouchent;wilaya (province)
DZ;AG;Algeria;AG37;Annaba;wilaya (province)
DZ;AG;Algeria;AG38;Béchar;wilaya (province)
DZ;AG;Algeria;AG39;Bordj Bou Arréridj;wilaya (province)
DZ;AG;Algeria;AG40;Boumerdes;wilaya (province)
DZ;AG;Algeria;AG41;Chlef;wilaya (province)
DZ;AG;Algeria;AG42;El Bayadh;wilaya (province)
DZ;AG;Algeria;AG43;El Oued;wilaya (province)
DZ;AG;Algeria;AG44;El Tarf;wilaya (province)
DZ;AG;Algeria;AG45;Ghardaïa;wilaya (province)
DZ;AG;Algeria;AG46;Illizi;wilaya (province)
DZ;AG;Algeria;AG47;Khenchela;wilaya (province)
DZ;AG;Algeria;AG48;Mila;wilaya (province)
DZ;AG;Algeria;AG49;Naama;wilaya (province)
DZ;AG;Algeria;AG50;Ouargla;wilaya (province)
DZ;AG;Algeria;AG51;Relizane;wilaya (province)
DZ;AG;Algeria;AG52;Souk Ahras;wilaya (province)
DZ;AG;Algeria;AG53;Tamanghasset;wilaya (province)
DZ;AG;Algeria;AG54;Tindouf;wilaya (province)
DZ;AG;Algeria;AG55;Tipaza;wilaya (province)
DZ;AG;Algeria;AG56;Tissemsilt;wilaya (province)
EC;EC;Ecuador;EC01;Galápagos;provincia (province)
EC;EC;Ecuador;EC02;Azuay;provincia (province)
EC;EC;Ecuador;EC03;Bolívar;provincia (province)
EC;EC;Ecuador;EC04;Cañar;provincia (province)
EC;EC;Ecuador;EC05;Carchi;provincia (province)
EC;EC;Ecuador;EC06;Chimborazo;provincia (province)
EC;EC;Ecuador;EC07;Cotopaxi;provincia (province)
EC;EC;Ecuador;EC08;El Oro;provincia (province)
EC;EC;Ecuador;EC09;Esmeraldas;provincia (province)
EC;EC;Ecuador;EC10;Guayas;provincia (province)
EC;EC;Ecuador;EC11;Imbabura;provincia (province)
EC;EC;Ecuador;EC12;Loja;provincia (province)
EC;EC;Ecuador;EC13;Los Ríos;provincia (province)
EC;EC;Ecuador;EC14;Manabí;provincia (province)
EC;EC;Ecuador;EC15;Morona-Santiago;provincia (province)
EC;EC;Ecuador;EC17;Pastaza;provincia (province)
EC;EC;Ecuador;EC18;Pichincha;provincia (province)
EC;EC;Ecuador;EC19;Tungurahua;provincia (province)
EC;EC;Ecuador;EC20;Zamora-Chinchipe;provincia (province)
EC;EC;Ecuador;EC22;Sucumbíos;provincia (province)
EC;EC;Ecuador;EC23;Napo;provincia (province)
EC;EC;Ecuador;EC24;Orellana;provincia (province)
EC;EC;Ecuador;EC25;Santa Elena;provincia (province)
EC;EC;Ecuador;EC26;Santo Domingo de los Tsáchilas;provincia (province)
